gene,z_score,avg_log2FC,p_val,p_val_adj
ENSMUSG00000034216,-0.9772274,-0.11456511,0.32845659026758967,1.0
ENSMUSG00000049907,-0.97787696,-0.3960058,0.32813517635654954,1.0
ENSMUSG00000055553,-0.978068,-0.060030095,0.32804068169561995,1.0
ENSMUSG00000056763,-0.9785571,-0.043285508,0.3277988558182654,1.0
ENSMUSG00000089872,-0.9789698,-0.07791843,0.32759490523864343,1.0
"gene_symbol
Fam220a    ENSMUSG00000118332
Fam220a    ENSMUSG00000083012
Name: gene_identifier, dtype: object",-0.9792602,-1.0687057,0.32745143384217834,1.0
ENSMUSG00000047940,-0.9803836,-0.2620995,0.3268968102169302,1.0
ENSMUSG00000010045,-0.9804676,-0.12556198,0.32685533231955033,1.0
ENSMUSG00000036099,-0.98070455,-0.006525271,0.3267384584555397,1.0
ENSMUSG00000032006,-0.98169804,-0.664668,0.3262486379168673,1.0
ENSMUSG00000085609,-0.98208016,-0.18997447,0.32606037254204945,1.0
ENSMUSG00000036533,-0.9822788,-0.09677738,0.3259625024619912,1.0
ENSMUSG00000015994,-0.9823858,-0.08670864,0.32590981109926953,1.0
ENSMUSG00000039041,-0.98268384,-0.120118454,0.32576305721825194,1.0
ENSMUSG00000049100,-0.9830125,0.05532832,0.32560130146994204,1.0
ENSMUSG00000035678,-0.9833411,-1.0928773,0.32543959796491273,1.0
ENSMUSG00000020736,-0.9838149,-0.09797929,0.3252065360447617,1.0
ENSMUSG00000025899,-0.98416644,0.14398934,0.325033689323184,1.0
ENSMUSG00000041617,-0.9844033,-0.09924086,0.32491723938644135,1.0
ENSMUSG00000026171,-0.98446447,0.035070613,0.3248871921978178,1.0
ENSMUSG00000052423,-0.98486185,-0.06352262,0.3246919295516374,1.0
ENSMUSG00000040464,-0.98505294,-0.17725438,0.3245980804763331,1.0
ENSMUSG00000035759,-0.98507583,-0.30768543,0.32458681977407766,1.0
ENSMUSG00000029790,-0.98582476,-0.14483477,0.32421911001077786,1.0
ENSMUSG00000116747,-0.9863062,-0.3338538,0.32398286846987234,1.0
ENSMUSG00000078866,-0.986375,-0.23494682,0.32394912883379434,1.0
ENSMUSG00000044795,-0.98662716,-0.4172929,0.323825436417541,1.0
ENSMUSG00000048755,-0.9866501,-0.13645378,0.32381419317835636,1.0
ENSMUSG00000041633,-0.9870169,-0.6729569,0.32363433593933366,1.0
ENSMUSG00000035831,-0.98710865,-0.44461367,0.32358938180254204,1.0
ENSMUSG00000079598,-0.9876742,-0.11184947,0.32331225454415546,1.0
ENSMUSG00000063281,-0.9884919,-0.15553674,0.3229118171527725,1.0
ENSMUSG00000073130,-0.9890268,-1.3163203,0.32265002383203123,1.0
ENSMUSG00000087455,-0.98908794,-0.51138294,0.3226201134123612,1.0
ENSMUSG00000036306,-0.98979867,-0.15375054,0.32227253750603946,1.0
ENSMUSG00000002107,-0.99012727,-0.053355,0.322111912998971,1.0
ENSMUSG00000094030,-0.99034125,-1.774886,0.3220073483874326,1.0
ENSMUSG00000085419,-0.9905094,-0.7191441,0.32192520602160446,1.0
ENSMUSG00000097443,-0.9914723,-0.20307438,0.3214550177925448,1.0
ENSMUSG00000035181,-0.9917321,-0.05173191,0.32132821847342086,1.0
ENSMUSG00000032519,-0.9931536,-0.114262395,0.32063512983663445,1.0
ENSMUSG00000052397,-0.99316883,-0.23626949,0.3206276825838219,1.0
ENSMUSG00000029595,-0.9955455,-0.2491052,0.3194710103275068,1.0
ENSMUSG00000025218,-0.9956296,-0.23925301,0.31943014914268886,1.0
ENSMUSG00000074576,-0.9968371,-0.2146747,0.3188436112769739,1.0
ENSMUSG00000019906,-0.9972727,-0.039385714,0.3186321853535311,1.0
ENSMUSG00000074519,-0.9983426,-0.2359242,0.31811328335719224,1.0
ENSMUSG00000097890,-0.99835783,-0.6154825,0.3181058744848718,1.0
