gene,z_score,avg_log2FC,p_val,p_val_adj
ENSMUSG00000021916,-1.2259135,-0.116928466,0.22023121874069884,1.0
ENSMUSG00000041483,-1.226286,-0.11199266,0.22009104616060282,1.0
ENSMUSG00000029623,-1.2268759,-0.25599003,0.2198692371694978,1.0
ENSMUSG00000038762,-1.2277762,-0.26049802,0.21953099594937897,1.0
ENSMUSG00000043843,-1.2316878,-1.6052295,0.21806573309944688,1.0
ENSMUSG00000027854,-1.2336746,-0.2970134,0.21732417036696128,1.0
ENSMUSG00000048787,-1.2351027,-0.32559174,0.21679229358966823,1.0
ENSMUSG00000109814,-1.2362514,-0.5918921,0.21636515984031102,1.0
ENSMUSG00000073633,-1.2373378,-0.47266895,0.2159616722532992,1.0
ENSMUSG00000047248,-1.2375551,-0.25912905,0.2158810397958183,1.0
ENSMUSG00000031285,-1.2375551,-1.8093436,0.2158810397958183,1.0
ENSMUSG00000040669,-1.2377104,-0.06436741,0.21582345845809725,1.0
ENSMUSG00000035173,-1.2390764,-0.16377614,0.2153172195738403,1.0
ENSMUSG00000117284,-1.2393558,-0.44750977,0.2152137761919487,1.0
ENSMUSG00000034723,-1.2400697,-0.21115832,0.21494958358182148,1.0
ENSMUSG00000028060,-1.2413116,-0.25887746,0.21449067506077535,1.0
ENSMUSG00000026811,-1.2413427,-0.7703254,0.21447921140561998,1.0
ENSMUSG00000041995,-1.2422739,-0.7456841,0.21413550714423601,1.0
ENSMUSG00000020715,-1.2434536,-0.34398165,0.2137007189192235,1.0
ENSMUSG00000040139,-1.245099,-0.47207847,0.21309536802035567,1.0
ENSMUSG00000097616,-1.2452232,-0.45054692,0.21304973144943373,1.0
ENSMUSG00000060538,-1.2462476,-0.25960886,0.2126734989413518,1.0
ENSMUSG00000032968,-1.2476757,-2.5944433,0.21214985453414714,1.0
ENSMUSG00000017831,-1.2485759,-0.0662066,0.2118202100019424,1.0
ENSMUSG00000087465,-1.2490727,-0.47700006,0.21163849569376292,1.0
ENSMUSG00000025094,-1.2493521,-1.8139542,0.21153633092588287,1.0
ENSMUSG00000028556,-1.2494142,-1.4115244,0.21151363248650434,1.0
ENSMUSG00000024940,-1.250035,-0.9863953,0.21128674492621524,1.0
