gene,z_score,avg_log2FC,p_val,p_val_adj
ENSMUSG00000063511,9.365414,0.30153775,7.575322489466749e-21,5.084600552441455e-19
ENSMUSG00000062070,9.359119,0.7115824,8.040378846594399e-21,5.385552511665978e-19
ENSMUSG00000029016,9.353704,0.9677535,8.463019845494763e-21,5.645218919665257e-19
ENSMUSG00000060681,9.353387,0.80784804,8.488514610664165e-21,5.650550395985414e-19
ENSMUSG00000003410,9.32766,0.29327357,1.082340455551123e-20,7.175228256153594e-19
ENSMUSG00000025656,9.277629,0.41988888,1.7329176088054633e-20,1.1441154396786172e-18
ENSMUSG00000022055,9.24293,0.9929269,2.3983709357319822e-20,1.5770143718962738e-18
ENSMUSG00000087403,9.232745,0.5293146,2.6378334547913513e-20,1.7274331255159995e-18
ENSMUSG00000028760,9.226585,0.32627392,2.79396741699987e-20,1.82597647890366e-18
ENSMUSG00000055067,9.219371,0.4156714,2.988477674727708e-20,1.9452218090440332e-18
ENSMUSG00000027309,9.215254,0.27471673,3.10543698640091e-20,2.017284368329042e-18
ENSMUSG00000022223,9.208223,1.041872,3.3156714181410325e-20,2.1495271432667314e-18
ENSMUSG00000087301,9.207587,1.5174253,3.3353727345834857e-20,2.1579661069344256e-18
ENSMUSG00000036309,9.192506,0.3702731,3.8379385342851004e-20,2.473210490606676e-18
ENSMUSG00000056185,9.178362,1.1082801,4.376978649011773e-20,2.798232785808814e-18
ENSMUSG00000000711,9.175952,0.65506196,4.476024872271504e-20,2.8558984782862753e-18
ENSMUSG00000020668,9.171189,0.50492096,4.6782678130560545e-20,2.9673453112871263e-18
ENSMUSG00000059361,9.153463,0.3028637,5.513665790404518e-20,3.4835362043680994e-18
ENSMUSG00000030337,9.12844,1.3079628,6.94934298826611e-20,4.382022233909597e-18
ENSMUSG00000020366,9.125653,0.5196442,7.130504905059798e-20,4.487492219490362e-18
ENSMUSG00000020321,9.121987,0.48428676,7.375914489621766e-20,4.632906601117485e-18
ENSMUSG00000040659,9.092979,0.70839757,9.636118764768148e-20,6.005831936689955e-18
ENSMUSG00000032594,9.076811,0.38006938,1.1180301850146776e-19,6.9281390639537166e-18
ENSMUSG00000077450,9.0734625,0.47956914,1.1529332866308577e-19,7.130737769899854e-18
ENSMUSG00000011752,9.07281,0.42094925,1.159863799558155e-19,7.159885806641498e-18
ENSMUSG00000031299,9.0721655,0.76222134,1.1667458395173822e-19,7.188623936797459e-18
ENSMUSG00000032788,9.053444,0.57607573,1.3852897959436428e-19,8.486542896022866e-18
ENSMUSG00000005469,9.040036,0.30910426,1.5661974686275173e-19,9.576644938378673e-18
ENSMUSG00000001441,9.038178,0.31804952,1.593042589373353e-19,9.722378071440208e-18
ENSMUSG00000036473,9.030948,1.0080062,1.701918748174902e-19,1.0347730091304465e-17
ENSMUSG00000031672,9.018544,0.5559039,1.906051518220471e-19,1.1545379599577467e-17
ENSMUSG00000026437,9.015984,0.98707867,1.951121203035235e-19,1.1796244951309467e-17
ENSMUSG00000033392,8.991587,0.3181059,2.436855409641907e-19,1.462562483396517e-17
ENSMUSG00000046876,8.984708,0.55195826,2.5942296526094077e-19,1.5538906184507373e-17
ENSMUSG00000061981,8.9603615,0.66399926,3.2361496984556007e-19,1.927658542705518e-17
ENSMUSG00000032606,8.953935,0.7954381,3.4303329166843966e-19,2.0395635030415425e-17
ENSMUSG00000034160,8.952821,0.4925921,3.4651112088142987e-19,2.0564543267751773e-17
ENSMUSG00000023328,8.94713,1.0348551,3.6484423396284625e-19,2.1612836868789895e-17
ENSMUSG00000055373,8.944067,0.73991185,3.751051154849414e-19,2.2179979218738708e-17
ENSMUSG00000021573,8.941464,0.6396061,3.840477327634229e-19,2.266724141182287e-17
ENSMUSG00000006273,8.932878,0.2527764,4.150697049114553e-19,2.4364591678302426e-17
ENSMUSG00000058254,8.915662,0.3298168,4.849107069503477e-19,2.8412599226664206e-17
"gene_symbol
Aldoa    ENSMUSG00000030695
Aldoa    ENSMUSG00000114515
Name: gene_identifier, dtype: object",8.898313,0.29057562,5.670210379951944e-19,3.3043816266561105e-17
ENSMUSG00000093930,8.863966,0.83904743,7.721763473944609e-19,4.4680261304336994e-17
ENSMUSG00000019087,8.863957,0.5545027,7.722343443648767e-19,4.4680261304336994e-17
ENSMUSG00000039686,8.843512,0.566427,9.275665048110128e-19,5.347586537111348e-17
ENSMUSG00000028020,8.834422,0.556587,1.0061684039190806e-18,5.780097316819842e-17
ENSMUSG00000028546,8.827668,0.44301376,1.0688037504548497e-18,6.11814345450972e-17
ENSMUSG00000064329,8.814972,0.72955227,1.1971459480948457e-18,6.804552277155298e-17
ENSMUSG00000078307,8.792886,1.1919482,1.4576623655196143e-18,8.256250784351008e-17
ENSMUSG00000038034,8.768582,0.8600783,1.8093039260524022e-18,1.0230013529352329e-16
ENSMUSG00000028906,8.743692,0.7556467,2.2561386015298128e-18,1.2711943237415357e-16
ENSMUSG00000000632,8.727297,1.1770732,2.6083184783284267e-18,1.4624042279162552e-16
ENSMUSG00000054423,8.662863,0.3189801,4.6006312062475445e-18,2.56088583609831e-16
ENSMUSG00000040811,8.637671,0.73830485,5.737040476058038e-18,3.1500059824750643e-16
ENSMUSG00000042298,8.62926,0.44544923,6.175003657761853e-18,3.378982933743075e-16
ENSMUSG00000054459,8.62439,0.73539746,6.443551910732265e-18,3.519967401658057e-16
ENSMUSG00000034472,8.623594,1.2929262,6.488468262332342e-18,3.5385168555641837e-16
ENSMUSG00000030500,8.566031,0.36661547,1.071129587412794e-17,5.821787664919537e-16
ENSMUSG00000025777,8.546665,0.39659536,1.2669644224055412e-17,6.85158230776598e-16
ENSMUSG00000001270,8.543334,0.7625666,1.3040390956421492e-17,7.040284649298793e-16
ENSMUSG00000022858,8.53889,0.4715737,1.3551746991183871e-17,7.304142764780823e-16
ENSMUSG00000025743,8.531751,0.64494795,1.4414911953475235e-17,7.730655023553953e-16
ENSMUSG00000070476,8.520302,0.98013234,1.5913793075502744e-17,8.520345098550681e-16
ENSMUSG00000037259,8.495061,0.38318297,1.9782989809769868e-17,1.0556922743940828e-15
ENSMUSG00000032890,8.490365,0.47002068,2.0598848239360856e-17,1.0974155369765103e-15
ENSMUSG00000022536,8.474246,0.4039317,2.3660633123384825e-17,1.255858119339616e-15
ENSMUSG00000036764,8.472037,1.1610231,2.411388149417366e-17,1.2762568262940927e-15
ENSMUSG00000015291,8.471393,0.2986195,2.4247685098909938e-17,1.2812381561674424e-15
ENSMUSG00000005103,8.470145,0.8312292,2.450868727174112e-17,1.292913347333598e-15
ENSMUSG00000014956,8.467676,0.34221256,2.503363976328499e-17,1.3184519735035169e-15
ENSMUSG00000024083,8.431698,0.21014273,3.406869833954243e-17,1.782670868544777e-15
ENSMUSG00000024743,8.422182,1.075089,3.6953751578603385e-17,1.9242772092180814e-15
ENSMUSG00000086370,8.41993,0.36168894,3.7670822690939046e-17,1.958458149077242e-15
ENSMUSG00000032279,8.417805,0.59745413,3.836049993289304e-17,1.9911072995714657e-15
ENSMUSG00000031703,8.378009,0.41714463,5.3830475124365775e-17,2.758794351053732e-15
ENSMUSG00000030621,8.378001,1.1615554,5.383430203388109e-17,2.758794351053732e-15
ENSMUSG00000052889,8.366527,0.6102176,5.934152646373739e-17,3.0313942751293698e-15
ENSMUSG00000020198,8.362752,0.7327451,6.127187029392661e-17,3.1250589769975048e-15
ENSMUSG00000032238,8.351997,0.64039385,6.711796404169346e-17,3.4070809262359648e-15
ENSMUSG00000042109,8.351186,1.0061638,6.758095658236395e-17,3.4251980898926535e-15
ENSMUSG00000022540,8.31914,0.8996061,8.860361131617316e-17,4.448783190268508e-15
ENSMUSG00000052727,8.295824,0.18266007,1.0783529317337618e-16,5.397616186205349e-15
ENSMUSG00000006651,8.278424,0.2708819,1.2481585457777606e-16,6.228253269000772e-15
ENSMUSG00000038965,8.277478,0.40280342,1.2581080371231554e-16,6.2682126510063385e-15
ENSMUSG00000069601,8.265351,0.19216369,1.3928362019120808e-16,6.9074833761492356e-15
ENSMUSG00000066357,8.254865,0.25700173,1.5207402202668554e-16,7.507201530782174e-15
ENSMUSG00000028931,8.233616,1.0923775,1.8164582843703212e-16,8.953336749755087e-15
ENSMUSG00000028826,8.229247,0.4805416,1.8839402719339775e-16,9.271800560882387e-15
ENSMUSG00000009894,8.225472,0.296012,1.9442295223533837e-16,9.539430110817477e-15
ENSMUSG00000029106,8.225472,0.3870823,1.9442295223533837e-16,9.539430110817477e-15
ENSMUSG00000097545,8.218927,1.0519872,2.0533068510010726e-16,1.0059334094775362e-14
ENSMUSG00000024764,8.213672,0.9776269,2.1452523485056002e-16,1.0493859404773228e-14
ENSMUSG00000038126,8.2067585,0.99211997,2.272391092250145e-16,1.1098963148758841e-14
ENSMUSG00000043670,8.202131,1.1575835,2.3616311439083925e-16,1.1500039439077294e-14
ENSMUSG00000036760,8.19875,1.3002088,2.429001636694649e-16,1.1810288831428726e-14
ENSMUSG00000026860,8.185844,0.6990387,2.7040095190802565e-16,1.3107950048574488e-14
ENSMUSG00000005873,8.176555,0.2721143,2.920752130429336e-16,1.413740367779777e-14
ENSMUSG00000032601,8.173307,0.3016399,3.000482993771868e-16,1.4501585846395923e-14
ENSMUSG00000021273,8.164528,0.9413803,3.2269424789518514e-16,1.55495280496956e-14
ENSMUSG00000022391,8.1588955,0.37785366,3.3810164112644586e-16,1.6267677323051126e-14
ENSMUSG00000063358,8.1565275,0.27167472,3.4479502995469864e-16,1.6565040985249174e-14
ENSMUSG00000068823,8.154267,0.2510918,3.513026179480142e-16,1.685260775698609e-14
ENSMUSG00000039852,8.1447935,0.23995246,3.799295427154109e-16,1.8171889313432655e-14
ENSMUSG00000053714,8.140458,0.8842296,3.937843655320334e-16,1.8806698581659317e-14
ENSMUSG00000003948,8.138383,0.6678323,4.005926669904497e-16,1.9103595648133927e-14
ENSMUSG00000001419,8.134708,0.51918346,4.129300445410822e-16,1.96629004247918e-14
ENSMUSG00000016541,8.132449,0.3234593,4.2070314349578355e-16,2.0003536064449738e-14
