source,target,interaction_name,interaction_name_2,ligand,receptor,pathway_name,annotation,prob_young,pval_young,prob_aged,pval_aged,delta_prob,region,microglia_involved,direction
Glutamatergic_Neuron,Glutamatergic_Neuron,EFNB3_EPHA4,Efnb3  - Epha4,Efnb3,Epha4,EPHB,Cell-Cell Contact,0.0358410854967873,0.0,0.0468004526795811,0.0,0.010959367182793799,DMH,False,Neuron_neuron
Glutamatergic_Neuron,Glutamatergic_Neuron,PTN_PTPRZ1,Ptn  - Ptprz1,Ptn,Ptprz1,PTN,Secreted Signaling,0.0430719390184226,0.0,0.0534102748057479,0.0,0.0103383357873253,DMH,False,Neuron_neuron
Glutamatergic_Neuron,Glutamatergic_Neuron,PDYN_OPRK1,Pdyn  - Oprk1,Pdyn,Oprk1,OPIOID,Secreted Signaling,0.0097486965811611,0.0,0.0,1.0,-0.0097486965811611,DMH,False,Neuron_neuron
GABAergic_Neuron,Microglia,JAM3_F11R,Jam3  - F11r,Jam3,F11r,JAM,Cell-Cell Contact,0.0526974190863893,0.0,0.0429589036437149,0.0,-0.0097385154426744,DMH,True,Microglia_incoming
Microglia,GABAergic_Neuron,F11R_JAM3,F11r  - Jam3,F11r,Jam3,JAM,Cell-Cell Contact,0.0526974190863893,0.0,0.0429589036437149,0.0,-0.0097385154426744,DMH,True,Microglia_outgoing
GABAergic_Neuron,Glutamatergic_Neuron,EFNB3_EPHA4,Efnb3  - Epha4,Efnb3,Epha4,EPHB,Cell-Cell Contact,0.034472910219692,0.0,0.0440358360717593,0.0,0.009562925852067299,DMH,False,Neuron_neuron
GABAergic_Neuron,GABAergic_Neuron,EFNA5_EPHA5,Efna5  - Epha5,Efna5,Epha5,EPHA,Cell-Cell Contact,0.136888815706205,0.0,0.127799961715216,0.0,-0.009088853990989021,DMH,False,Neuron_neuron
Glutamatergic_Neuron,GABAergic_Neuron,EFNA5_EPHB2,Efna5  - Ephb2,Efna5,Ephb2,EPHA,Cell-Cell Contact,0.0807809952141188,0.0,0.0718812606724316,0.0,-0.008899734541687201,DMH,False,Neuron_neuron
GABAergic_Neuron,GABAergic_Neuron,SEMA4A_NRP1_PLXNA2,Sema4a  - (Nrp1+Plxna2),Sema4a,NRP1_PLXNA2,SEMA4,Cell-Cell Contact,0.0088839842067231,0.0,0.0,1.0,-0.0088839842067231,DMH,False,Neuron_neuron
Glutamatergic_Neuron,Glutamatergic_Neuron,PDYN_OPRM1,Pdyn  - Oprm1,Pdyn,Oprm1,OPIOID,Secreted Signaling,0.0401745496823241,0.0,0.0314137133506075,0.0,-0.0087608363317166,DMH,False,Neuron_neuron
Glutamatergic_Neuron,Glutamatergic_Neuron,EFNA5_EPHA4,Efna5  - Epha4,Efna5,Epha4,EPHA,Cell-Cell Contact,0.0754089772448006,0.0,0.0840213330379704,0.0,0.008612355793169796,DMH,False,Neuron_neuron
Glutamatergic_Neuron,GABAergic_Neuron,PDYN_OPRK1,Pdyn  - Oprk1,Pdyn,Oprk1,OPIOID,Secreted Signaling,0.0085805192290133,0.0,0.0,1.0,-0.0085805192290133,DMH,False,Neuron_neuron
Microglia,Glutamatergic_Neuron,F11R_JAM3,F11r  - Jam3,F11r,Jam3,JAM,Cell-Cell Contact,0.0567655821518421,0.0,0.0482616272952867,0.0,-0.008503954856555404,DMH,True,Microglia_outgoing
Glutamatergic_Neuron,Microglia,JAM3_F11R,Jam3  - F11r,Jam3,F11r,JAM,Cell-Cell Contact,0.0567655821518421,0.0,0.0482616272952867,0.0,-0.008503954856555404,DMH,True,Microglia_incoming
GABAergic_Neuron,GABAergic_Neuron,AGRN_DAG1,Agrn  - Dag1,Agrn,Dag1,AGRN,ECM-Receptor,0.0083960806493466,0.0,0.0,1.0,-0.0083960806493466,DMH,False,Neuron_neuron
Glutamatergic_Neuron,Glutamatergic_Neuron,PTN_SDC2,Ptn  - Sdc2,Ptn,Sdc2,PTN,Secreted Signaling,0.0196327313225332,0.0,0.0279947397766378,0.0,0.008362008454104602,DMH,False,Neuron_neuron
Glutamatergic_Neuron,Microglia,PTN_SDC4,Ptn  - Sdc4,Ptn,Sdc4,PTN,Secreted Signaling,0.0,1.0,0.00825460200517,0.0,0.00825460200517,DMH,True,Microglia_incoming
GABAergic_Neuron,Microglia,SEMA4G_PLXNB2,Sema4g  - Plxnb2,Sema4g,Plxnb2,SEMA4,Cell-Cell Contact,0.0081548154212085,0.0,0.0,1.0,-0.0081548154212085,DMH,True,Microglia_incoming
Glutamatergic_Neuron,GABAergic_Neuron,PTN_PTPRZ1,Ptn  - Ptprz1,Ptn,Ptprz1,PTN,Secreted Signaling,0.0275224203547967,0.02,0.0354611791751949,0.0,0.007938758820398201,DMH,False,Neuron_neuron
Glutamatergic_Neuron,Glutamatergic_Neuron,NEGR1_NEGR1,Negr1  - Negr1,Negr1,Negr1,NEGR,Cell-Cell Contact,0.380457376585766,0.0,0.372634337784697,0.0,-0.007823038801068993,DMH,False,Neuron_neuron
