source,target,pathway_name,prob_young,prob_aged,delta_prob,region
Glutamatergic_Neuron,GABAergic_Neuron,NEGR,0.247260840549674,0.185260189895188,-0.06200065065448601,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,NGL,0.0649801682130764,0.0332954863814843,-0.03168468183159209,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,NRG,0.100896243122319,0.0621014053886231,-0.0387948377336959,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,NRXN,0.719595572180572,0.547087578406665,-0.17250799377390702,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,NT,0.0,0.0022919379677278,0.0022919379677278,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,OPIOID,0.0078917715952188,0.0065037617929239,-0.0013880098022948997,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,PACAP,0.0,0.0018374649421573,0.0018374649421573,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,PTN,0.0805109171706678,0.0590995514877408,-0.021411365682927,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,SEMA3,0.0218731982183202,0.008011534531825,-0.013861663686495199,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,SEMA4,0.0181615713678925,0.0154304942568333,-0.0027310771110591985,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,SEMA5,0.023146610404848,0.0137997176298746,-0.0093468927749734,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,SEMA6,0.0242535780984001,0.0530060274585212,0.0287524493601211,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,SOMATOSTATIN,0.0001828323222713,0.0001079755552868,-7.485676698449999e-05,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,TRH,0.0,0.0006516649091035,0.0006516649091035,PVN_PVH
Glutamatergic_Neuron,GABAergic_Neuron,VISFATIN,0.0107033150859075,0.0081658687615426,-0.0025374463243649,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,AGRN,0.0,0.00324753975797,0.00324753975797,PVN_PVH
