source,target,interaction_name,delta_prob_female,log2FC_female,status_female,delta_prob_male,log2FC_male,status_male,direction_consistent
OPC,GABAergic_Neuron,MDK_LRP1,0.0547345380620691,35.67173242481732,gained,0.0013943716075930992,0.04106524000049559,shared,True
OPC,GABAergic_Neuron,MDK_NCL,0.0610726602106376,35.829807636539655,gained,0.002282813136927901,0.06041573225815399,shared,True
OPC,GABAergic_Neuron,MDK_PTPRZ1,0.0564947899248248,35.7173987740163,gained,0.0027282221559652986,0.08218909377389691,shared,True
OPC,GABAergic_Neuron,MDK_SDC2,0.0504926500513802,35.5553543465458,gained,0.002791666052703097,0.09647689890210306,shared,True
OPC,GABAergic_Neuron,MPZL1_MPZL1,-0.012555260118973496,-0.5583366123920164,shared,-0.003907829412623999,-0.15451868513488437,shared,True
OPC,GABAergic_Neuron,NCAM1_L1CAM,-0.001758936980647996,-0.008687941250842907,shared,-0.0074808507235469834,-0.03648498266777424,shared,True
OPC,GABAergic_Neuron,NCAM2_L1CAM,-0.0013353855549709803,-0.006137285125483739,shared,-0.00917519728476196,-0.04208474759823707,shared,True
OPC,GABAergic_Neuron,NECTIN1_CADM3,-0.011558818806789994,-0.11898244711934651,shared,-0.0047941537561370096,-0.04669368270228175,shared,True
OPC,GABAergic_Neuron,NECTIN1_NECTIN3,-0.0035345150744571993,-0.16839857720141754,shared,0.0279681752507337,34.70306707894258,gained,False
OPC,GABAergic_Neuron,NECTIN3_NECTIN1,-0.004410166924671305,-0.08626442217347778,shared,-0.005105733555904393,-0.09024717691581977,shared,True
OPC,GABAergic_Neuron,NEGR1_NEGR1,-0.023714625759827967,-0.08177496612539538,shared,-0.003731151418885026,-0.013045081079463934,shared,True
OPC,GABAergic_Neuron,NFASC_CNTN1_CNTNAP1,-0.00946390920589002,-0.07657425197919254,shared,-0.0027186653549869932,-0.020568865195311835,shared,True
OPC,GABAergic_Neuron,NRXN1_NLGN1,-0.026687632576075038,-0.07516708148752493,shared,-0.0064767620093969525,-0.01840529610212085,shared,True
OPC,GABAergic_Neuron,NRXN1_NLGN2,-0.011360133893515034,-0.04932223841416031,shared,-0.005275298903911985,-0.022471842050789392,shared,True
OPC,GABAergic_Neuron,NRXN1_NLGN3,-0.011648853197138043,-0.04990268845554092,shared,-0.008381474958682966,-0.035724262518060476,shared,True
OPC,GABAergic_Neuron,NRXN2_NLGN1,-0.02160990278873398,-0.07256792826846749,shared,-0.012079624601324002,-0.04054367628736931,shared,True
OPC,GABAergic_Neuron,NRXN2_NLGN2,-0.006311024088660966,-0.034618108314362066,shared,-0.009301805730813018,-0.049261484387067705,shared,True
OPC,GABAergic_Neuron,NRXN2_NLGN3,-0.006557466207537999,-0.0354414923296086,shared,-0.012047876945418035,-0.06384471116062382,shared,True
OPC,GABAergic_Neuron,NRXN3_NLGN1,-0.027397094751619,-0.08224602799785492,shared,0.0008060393043060055,0.002427046784025296,shared,False
OPC,GABAergic_Neuron,NRXN3_NLGN2,-0.011472215298886979,-0.054299117780589434,shared,0.0012032230221979967,0.005535860586644088,shared,False
OPC,GABAergic_Neuron,NRXN3_NLGN3,-0.011765179938235004,-0.054914153215561534,shared,-0.0017836607247690428,-0.008211233724235156,shared,True
OPC,GABAergic_Neuron,PTN_ALK,-0.1034837518553911,-1.0753600423394434,shared,0.018731861455224985,0.1495147116343646,shared,False
OPC,GABAergic_Neuron,PTN_NCL,0.005684459492644012,0.026169679541500214,shared,0.0026214195943389806,0.01197697311193348,shared,True
OPC,GABAergic_Neuron,PTN_PTPRZ1,0.00525218165834801,0.02560143431930182,shared,0.005663673080785969,0.02846769078089993,shared,True
OPC,GABAergic_Neuron,PTN_SDC2,0.013470174812516,0.07262930285477513,shared,0.007212780018980958,0.04025068495157679,shared,True
OPC,GABAergic_Neuron,PTN_SDC3,0.01943560986521503,0.11127076071108818,shared,0.007826258537243946,0.04394859406061189,shared,True
OPC,GABAergic_Neuron,PTPRM_PTPRM,0.0004180033726849941,0.0031040293786011,shared,0.216439088303472,37.655170113214744,gained,True
OPC,GABAergic_Neuron,RELN_ITGA3_ITGB1,0.0,,,-0.0016157375436273002,-0.1474240404320669,shared,False
OPC,GABAergic_Neuron,SEMA3D_NRP1_PLXNA1,-0.011540749179343002,-0.10292652957867163,shared,-0.011321850330459987,-0.0987597834637008,shared,True
OPC,GABAergic_Neuron,SEMA3D_NRP1_PLXNA2,-0.01845131970668898,-0.12855010094809352,shared,-0.011437340754492986,-0.08048159749852594,shared,True
OPC,GABAergic_Neuron,SEMA3D_NRP1_PLXNA3,-0.006408500385898699,-0.09310046039546943,shared,-0.0075691010844124995,-0.10944567259352823,shared,True
OPC,GABAergic_Neuron,SEMA3D_NRP1_PLXNA4,-0.022830348207836,-0.14481730180921606,shared,-0.015226396513256996,-0.09609726431607336,shared,True
OPC,GABAergic_Neuron,SEMA3D_NRP2_PLXNA1,-0.012845782875529982,-0.09840226484975169,shared,-0.014545281878897004,-0.10926131109476588,shared,True
OPC,GABAergic_Neuron,SEMA3D_NRP2_PLXNA2,-0.020240101402251992,-0.12219659950199076,shared,-0.014776511854889984,-0.09022797476057814,shared,True
OPC,GABAergic_Neuron,SEMA3D_NRP2_PLXNA3,-0.007293541083174995,-0.08989408534767715,shared,-0.009942449726088001,-0.12222927825265048,shared,True
OPC,GABAergic_Neuron,SEMA3D_NRP2_PLXNA4,-0.024878723899310035,-0.1372967811404845,shared,-0.018972251302957988,-0.10437492745976662,shared,True
OPC,GABAergic_Neuron,SEMA5A_PLXNA1,-0.013225853888399003,-0.1358302711731638,shared,-0.009843283833019995,-0.09754765697201699,shared,True
OPC,GABAergic_Neuron,SEMA5A_PLXNA3,-0.003971864199090298,-0.11314556434208756,shared,-0.0040176064467545985,-0.1145524231962959,shared,True
OPC,GABAergic_Neuron,SEMA5B_PLXNA1,-0.0014373261702599893,-0.01544681969789728,shared,-0.006381267772020999,-0.06521615897160889,shared,True
OPC,GABAergic_Neuron,SEMA5B_PLXNA3,0.000667730549215699,0.019997057547597813,shared,-0.0026569686128863,-0.07839395735605734,shared,False
OPC,GABAergic_Neuron,SEMA6A_PLXNA2,-0.014226006510903999,-0.09653085652062292,shared,-0.0021883220632680223,-0.015259934207690095,shared,True
OPC,GABAergic_Neuron,SEMA6A_PLXNA4,-0.022842809689606974,-0.12899464309578207,shared,-0.008706150329215012,-0.049030634920426676,shared,True
OPC,GABAergic_Neuron,SEMA6B_PLXNA2,-0.0028136072082218036,-0.0943379733742482,shared,-0.0017503641097149011,-0.058316275059558956,shared,True
OPC,GABAergic_Neuron,SEMA6B_PLXNA4,-0.005290525903773699,-0.1411823764294465,shared,-0.003970120083369104,-0.1015625767717903,shared,True
OPC,GABAergic_Neuron,SEMA6D_PLXNA1,-0.014132696974898024,-0.12342849043132564,shared,-0.007858515993949988,-0.0657747869039239,shared,True
OPC,GABAergic_Neuron,WNT7A_FZD3_LRP6,-0.0067639850942339055,-0.20505753462877369,shared,-0.0017123593787534003,-0.047403950053607126,shared,True
OPC,GABAergic_Neuron,WNT7B_FZD3_LRP6,-0.005180460159560099,-0.14444103828115648,shared,-0.087425605199574,-1.407628008095938,shared,True
OPC,Glutamatergic_Neuron,AGRN_DAG1,-0.000780414656049,-0.00994798108847541,shared,-0.007468578163431008,-0.09259011915659923,shared,True
OPC,Glutamatergic_Neuron,BMP7_ACVR1_ACVR2A,-0.0188543915244503,-0.34812568953558604,shared,-0.004707538210313694,-0.09602183420105347,shared,True
OPC,Glutamatergic_Neuron,BMP7_ACVR1_ACVR2B,-0.014060576348566,-0.32853596827862996,shared,-0.004547441998132604,-0.11600156451885481,shared,True
OPC,Glutamatergic_Neuron,BMP7_ACVR1_BMPR2,-0.019822922038723795,-0.3216845017722398,shared,-0.0043818077806206945,-0.07873427576470281,shared,True
OPC,Glutamatergic_Neuron,BMP7_BMPR1A_ACVR2A,-0.020241033842354497,-0.2992974489477727,shared,-0.003718676319832609,-0.060375298363136855,shared,True
OPC,Glutamatergic_Neuron,BMP7_BMPR1A_ACVR2B,-0.01501330949065649,-0.2793371968048223,shared,-0.003934730884067608,-0.07945218048609112,shared,True
OPC,Glutamatergic_Neuron,BMP7_BMPR1A_BMPR2,-0.021020143024708005,-0.27418192606746133,shared,-0.003060506390164003,-0.0439349412764788,shared,True
OPC,Glutamatergic_Neuron,CADM3_CADM3,0.138625396551031,37.012400631129616,gained,-0.018542797699862,-0.18825975436838027,shared,False
OPC,Glutamatergic_Neuron,CDH4_CDH4,-0.0799951473077921,-1.5157041086091347,shared,-0.027552822056762988,-0.27266430560171473,shared,True
OPC,Glutamatergic_Neuron,CNTN1_NRCAM,-0.008043851746817987,-0.03166308650832929,shared,-0.004414363805817001,-0.01788094370364468,shared,True
OPC,Glutamatergic_Neuron,COL4A1_ITGA3_ITGB1,0.0,,,-0.001911761930169299,-0.18817575774897854,shared,False
OPC,Glutamatergic_Neuron,COL4A2_CD44,0.0056326564710757,32.391168340272465,gained,0.0,,,False
OPC,Glutamatergic_Neuron,COL4A2_ITGA3_ITGB1,-0.0024293804281305016,-0.22747771017563187,shared,-0.0179417222633944,-34.06259933316876,lost,True
OPC,Glutamatergic_Neuron,COL9A1_CD44,0.0058622431083998,32.448805652353684,gained,0.0,,,False
OPC,Glutamatergic_Neuron,COL9A1_ITGA3_ITGB1,-0.0018634692075193016,-0.1710995882060642,shared,-0.0009022879547128,-0.07960269576680842,shared,True
OPC,Glutamatergic_Neuron,COL9A3_CD44,0.0053663129491407,32.32128404545589,gained,0.0,,,False
OPC,Glutamatergic_Neuron,COL9A3_ITGA3_ITGB1,-0.003480207642709199,-0.3296378851625748,shared,-0.0012469567663711996,-0.10649545528649329,shared,True
OPC,Glutamatergic_Neuron,CSPG4_ITGA2_ITGB1,-0.012904759333169993,-0.17501711330208058,shared,-0.005823502093603994,-0.0752699780086242,shared,True
OPC,Glutamatergic_Neuron,EFNA2_EPHA3,0.008173322568764,32.928275527275986,gained,-0.0081974936906374,-32.93253574038234,lost,False
OPC,Glutamatergic_Neuron,EFNA2_EPHA4,0.0305122693069476,34.82867043123439,gained,-0.0322739327799859,-34.90965033884341,lost,False
OPC,Glutamatergic_Neuron,EFNA2_EPHA5,0.0478586721347486,35.47806131796595,gained,-0.0502144779225907,-35.547384333311754,lost,False
OPC,Glutamatergic_Neuron,EFNA2_EPHA7,0.0098965233223972,33.2042746453381,gained,-0.0101934492594455,-33.24692326229253,lost,False
OPC,Glutamatergic_Neuron,EFNB3_EPHB6,0.0,,,-0.0064877912874624,-32.59508026294596,lost,False
OPC,Glutamatergic_Neuron,ENHO_GPR19,0.0119796342527929,0.49034709230052,shared,0.0025390715806061018,0.09093444305040317,shared,True
OPC,Glutamatergic_Neuron,ENTPD1_ADORA1,-0.0023707929233974002,-0.14131264695424342,shared,-0.0023070075980086008,-0.14507385871220613,shared,True
OPC,Glutamatergic_Neuron,GDF11_ACVR1B_ACVR2B,-0.0006047904842043997,-0.03194710938100943,shared,-0.002024497936108198,-0.09659781786976264,shared,True
OPC,Glutamatergic_Neuron,GDF11_TGFBR1_ACVR2A,-0.0012678959736277008,-0.10301040774274446,shared,-0.0015584262526855998,-0.131428904157919,shared,True
OPC,Glutamatergic_Neuron,GDF11_TGFBR1_ACVR2B,-0.0007656705387843986,-0.0801722043714313,shared,-0.001410091055485901,-0.15136630565976905,shared,True
OPC,Glutamatergic_Neuron,GRN_SORT1,0.0,,,0.0352630551855388,35.03743842385848,gained,False
OPC,Glutamatergic_Neuron,HBEGF_ERBB4,0.0415406512812202,35.27380478408035,gained,-0.0426058838674807,-35.310333629130184,lost,False
OPC,Glutamatergic_Neuron,INHBB_ACVR1B_ACVR2A,-0.0003428997786528998,-0.0133726207264235,shared,-0.004030155869473598,-0.1437107202997764,shared,True
OPC,Glutamatergic_Neuron,INHBB_ACVR1B_ACVR2B,0.0001881525274333995,0.009414578216086147,shared,-0.0036332927510263034,-0.1640674344751594,shared,False
OPC,Glutamatergic_Neuron,JAM2_ITGA3_ITGB1,-0.0063128284915139055,-0.15891620624673258,shared,-0.020707532890488496,-0.44765465127558324,shared,True
OPC,Glutamatergic_Neuron,JAM2_JAM3,-0.003608679518147709,-0.05399388091044119,shared,-0.03398409315787301,-0.38455339195605254,shared,True
OPC,Glutamatergic_Neuron,JAM3_JAM3,-0.0015323658161503911,-0.023124000273429694,shared,-0.014213303634047006,-0.1730278267017517,shared,True
OPC,Glutamatergic_Neuron,LAMA4_CD44,0.0074407773605003,32.792806206098646,gained,0.0,,,False
OPC,Glutamatergic_Neuron,LAMA4_DAG1,0.0005840113828254057,0.01838083165166466,shared,-0.00026231314426899965,-0.0033278737381664584,shared,False
OPC,Glutamatergic_Neuron,LAMA4_ITGA3_ITGB1,-0.0014018131146914976,-0.10407835301819288,shared,-0.001688060331674901,-0.04697086658127085,shared,True
OPC,Glutamatergic_Neuron,LAMA4_SV2A,0.0036835488099857955,0.07062135315076469,shared,0.0015882879396930116,0.012899288573044275,shared,True
OPC,Glutamatergic_Neuron,LAMA4_SV2B,-0.0005604013512044998,-0.06314117357387874,shared,0.000940866645411001,0.038226073247358654,shared,False
OPC,Glutamatergic_Neuron,LAMA4_SV2C,0.00047049692237819893,0.07434845156701118,shared,-0.0018522876940246027,-0.09145879708393659,shared,False
OPC,Glutamatergic_Neuron,LAMC1_CD44,0.0195918521843656,34.189534743228876,gained,0.0,,,False
OPC,Glutamatergic_Neuron,LAMC1_DAG1,-0.008872874779362994,-0.10795400410916875,shared,-0.002252155849624002,-0.02585617245128827,shared,True
OPC,Glutamatergic_Neuron,LAMC1_ITGA3_ITGB1,-0.008563064050981,-0.2348411289172797,shared,-0.002840898539542294,-0.0710072215656666,shared,True
OPC,Glutamatergic_Neuron,LAMC1_SV2A,-0.006847795880242008,-0.05324332438139319,shared,-0.0011016451150709927,-0.008157902915455878,shared,True
OPC,Glutamatergic_Neuron,LAMC1_SV2B,-0.004824364394012001,-0.19848854277805128,shared,0.000364259634462398,0.013268767541133774,shared,False
OPC,Glutamatergic_Neuron,LAMC1_SV2C,-0.001133584367172702,-0.06503073124773445,shared,-0.0026251596341450023,-0.11611394708977997,shared,True
OPC,Glutamatergic_Neuron,LRRC4B_PTPRF,0.001621178980248994,0.01075795733995683,shared,-0.014599975171808999,-0.09604835089254875,shared,False
OPC,Glutamatergic_Neuron,LRRC4C_NTNG1,-0.06531289298925597,-0.24784147220024744,shared,-0.03978546820455103,-0.15337202958138704,shared,True
OPC,Glutamatergic_Neuron,MDK_ALK,0.0142397792406567,33.72920772934677,gained,0.00018024518660820013,0.020830868013733534,shared,True
OPC,Glutamatergic_Neuron,MDK_LRP1,0.0564064703380375,35.7151416113316,gained,0.0018532984408864972,0.05276105435517197,shared,True
OPC,Glutamatergic_Neuron,MDK_NCL,0.062807109423011,35.870208822484784,gained,0.0016052805893881014,0.04112843176170416,shared,True
OPC,Glutamatergic_Neuron,MDK_PTPRZ1,0.062217742726024,35.85660700341159,gained,0.0020197529003600015,0.05565493700097927,shared,True
OPC,Glutamatergic_Neuron,MDK_SDC2,0.0509362820108413,35.56797460579947,gained,0.002757336466624301,0.08849015896305658,shared,True
OPC,Glutamatergic_Neuron,MPZL1_MPZL1,-0.012437808193967302,-0.5385846413307733,shared,-0.002960117176616296,-0.1151186390785062,shared,True
OPC,Glutamatergic_Neuron,NCAM1_FGFR1,-0.004432133971500024,-0.02974942363124197,shared,-0.006363917852818035,-0.03582836184235407,shared,True
OPC,Glutamatergic_Neuron,NCAM1_L1CAM,-0.0026560234847030073,-0.012490844599358581,shared,-0.007907655555830007,-0.03660245847804157,shared,True
OPC,Glutamatergic_Neuron,NCAM2_L1CAM,-0.00224865151444098,-0.009855027554258917,shared,-0.009632269180932018,-0.04199107844089139,shared,True
OPC,Glutamatergic_Neuron,NECTIN1_CADM3,-0.008976538434375986,-0.08810063148909592,shared,-0.006448113492407009,-0.0591706848012318,shared,True
OPC,Glutamatergic_Neuron,NECTIN1_NECTIN3,-0.0063949741659798005,-0.28368640645439275,shared,-0.051298945895942805,-1.361701380300592,shared,True
OPC,Glutamatergic_Neuron,NECTIN3_NECTIN1,-0.0072359758009726965,-0.12152410469040015,shared,-0.006660146858018398,-0.10974729377514054,shared,True
OPC,Glutamatergic_Neuron,NEGR1_NEGR1,0.396980859673315,38.530278493651565,gained,0.406508990704778,38.564496304310246,gained,True
OPC,Glutamatergic_Neuron,NFASC_CNTN1_CNTNAP1,-0.015107269518701977,-0.11129605982849254,shared,-0.006236039860601006,-0.04032658234231866,shared,True
OPC,Glutamatergic_Neuron,NRXN1_NLGN1,-0.025714678589076057,-0.07160241744595167,shared,-0.008862828271809953,-0.024973351025683817,shared,True
OPC,Glutamatergic_Neuron,NRXN1_NLGN2,-0.012748270588517019,-0.05377424206271485,shared,-0.009061686062412977,-0.037124507411196585,shared,True
OPC,Glutamatergic_Neuron,NRXN1_NLGN3,-0.012398013638801997,-0.05186128613703876,shared,-0.008633453312868022,-0.035895626069036686,shared,True
OPC,Glutamatergic_Neuron,NRXN2_NLGN1,-0.020739397404319015,-0.06871829836174612,shared,-0.014455988951337984,-0.04804565708269571,shared,True
OPC,Glutamatergic_Neuron,NRXN2_NLGN2,-0.007517858328488003,-0.039942602932535896,shared,-0.012840789510098982,-0.06514132463821125,shared,True
OPC,Glutamatergic_Neuron,NRXN2_NLGN3,-0.007208195901545977,-0.037944308529525295,shared,-0.012388491952776026,-0.0638782341957394,shared,True
OPC,Glutamatergic_Neuron,NRXN3_NLGN1,-0.026463959927637004,-0.07848210403790726,shared,-0.001580615502428051,-0.004716803628503297,shared,True
OPC,Glutamatergic_Neuron,NRXN3_NLGN2,-0.012837799578270026,-0.058962434135513685,shared,-0.0023260727211449894,-0.010276873304068145,shared,True
OPC,Glutamatergic_Neuron,NRXN3_NLGN3,-0.012513911708038006,-0.05697595565427327,shared,-0.001954573423257,-0.008768939962800206,shared,True
OPC,Glutamatergic_Neuron,PTN_ALK,-0.0948533953406088,-1.0131983079182902,shared,-0.0014634153027885954,-0.022975747463606915,shared,True
OPC,Glutamatergic_Neuron,PTN_NCL,-0.00010490522596301455,-0.0004688994180011138,shared,-0.0004264260917969942,-0.00190324198523946,shared,True
OPC,Glutamatergic_Neuron,PTN_PTPRZ1,0.0032519086020230126,0.014711834617131915,shared,0.0018177876871619536,0.00855271547026514,shared,True
OPC,Glutamatergic_Neuron,PTN_SDC2,0.011488450826513008,0.06129239316636138,shared,0.00637333572716603,0.03360159069799025,shared,True
OPC,Glutamatergic_Neuron,PTN_SDC3,0.016911833545638022,0.09380701581080453,shared,0.007094613899876978,0.03864096251608114,shared,True
OPC,Glutamatergic_Neuron,PTPRM_PTPRM,-0.020829909524549994,-0.16105240975534804,shared,-0.221501390298974,-37.68852479794798,lost,True
OPC,Glutamatergic_Neuron,RELN_ITGA3_ITGB1,0.0,,,-0.0017694695951679003,-0.15772653850562432,shared,False
OPC,Glutamatergic_Neuron,SEMA3D_NRP1_PLXNA1,-0.017405158525412995,-0.1407926243651939,shared,-0.02555145829796901,-0.20629565228725893,shared,True
OPC,Glutamatergic_Neuron,SEMA3D_NRP1_PLXNA2,-0.022015495967450005,-0.14627573600458138,shared,-0.017283445299783012,-0.11794779927339555,shared,True
OPC,Glutamatergic_Neuron,SEMA3D_NRP1_PLXNA3,-0.009687754425983991,-0.13011559832867728,shared,0.03380586477815199,0.39053834781556823,shared,False
OPC,Glutamatergic_Neuron,SEMA3D_NRP1_PLXNA4,-0.02794016036958802,-0.16060188424860714,shared,-0.02052500021058601,-0.12299263059479797,shared,True
OPC,Glutamatergic_Neuron,SEMA3D_NRP2_PLXNA1,-0.01750000816813302,-0.12678691647861035,shared,-0.028579648570667,-0.2016383743106318,shared,True
OPC,Glutamatergic_Neuron,SEMA3D_NRP2_PLXNA2,-0.022043476177926985,-0.13189904121236187,shared,-0.019230012150334014,-0.11533108547238269,shared,True
OPC,Glutamatergic_Neuron,SEMA3D_NRP2_PLXNA3,-0.009795863041183017,-0.11665150879213741,shared,0.037986176167408015,0.37991544864621607,shared,False
OPC,Glutamatergic_Neuron,SEMA3D_NRP2_PLXNA4,-0.027977583468874023,-0.14552004714492792,shared,-0.022577531500749037,-0.11951098065598284,shared,True
OPC,Glutamatergic_Neuron,SEMA5A_PLXNA1,-0.01568552798367101,-0.150261550804971,shared,-0.02800700459795699,-0.24697347193687058,shared,True
OPC,Glutamatergic_Neuron,SEMA5A_PLXNA3,-0.004270987229732598,-0.11924171342039186,shared,0.055145612521324695,1.0130729425882417,shared,False
OPC,Glutamatergic_Neuron,SEMA5B_PLXNA1,-0.0031369716694579775,-0.03143049256527708,shared,-0.023793950742866,-0.2162550193647447,shared,True
OPC,Glutamatergic_Neuron,SEMA5B_PLXNA3,0.00046817465351129545,0.013740994404672474,shared,0.055424104425203694,1.0510883771575925,shared,True
OPC,Glutamatergic_Neuron,SEMA6A_PLXNA2,-0.010676085892275006,-0.07437209729718597,shared,-0.003621435490164998,-0.024688070867223747,shared,True
OPC,Glutamatergic_Neuron,SEMA6A_PLXNA4,-0.020633246780565995,-0.10783948299540444,shared,-0.007729070935991955,-0.040836801372065856,shared,True
OPC,Glutamatergic_Neuron,SEMA6B_PLXNA2,-0.0019317445907918035,-0.06687047270997312,shared,-0.0021526452769198984,-0.06978018395473647,shared,True
OPC,Glutamatergic_Neuron,SEMA6B_PLXNA4,-0.004862318306512604,-0.11748613278034896,shared,-0.003898085774955304,-0.09190125334598766,shared,True
OPC,Glutamatergic_Neuron,SEMA6D_PLXNA1,-0.01681414695087799,-0.13726053092549836,shared,-0.028124358484369977,-0.21031446367861184,shared,True
OPC,Glutamatergic_Neuron,WNT7A_FZD3_LRP6,-0.0027243205302630996,-0.0853682492684363,shared,-0.002181658958789301,-0.059234583729593365,shared,True
OPC,Glutamatergic_Neuron,WNT7B_FZD3_LRP6,-0.0008577767841210018,-0.024714317704348086,shared,-0.0898523053182512,-1.4185383116675667,shared,True
OPC,MOL,BMP7_ACVR1_ACVR2B,-0.0010466998603739994,-0.046499789517639764,shared,-0.0357667894865473,-35.057901573265795,lost,True
OPC,MOL,BMP7_ACVR1_BMPR2,-0.004312401743661397,-0.09994714262786758,shared,-0.0659303840516401,-35.940224434134876,lost,True
OPC,MOL,BMP7_BMPR1A_ACVR2B,-0.0003718031650239012,-0.009245562278434804,shared,-0.0622608856208434,-35.85760704725403,lost,True
OPC,MOL,BMP7_BMPR1A_BMPR2,-0.004584346076661999,-0.06091674908936329,shared,-0.042815080050901996,-0.6936261271804505,shared,True
OPC,MOL,COL4A1_ITGAV_ITGB8,0.0,,,-0.008231430479586604,-0.3079465358144302,shared,False
OPC,MOL,COL4A2_ITGAV_ITGB8,0.0028254984523860965,0.08252631304302963,shared,-0.0489482754441513,-35.5105389802949,lost,False
OPC,MOL,COL9A1_ITGAV_ITGB8,0.004774951102311797,0.13676658589492108,shared,-0.005982027020957903,-0.20123376375783034,shared,False
OPC,MOL,COL9A3_ITGAV_ITGB8,-0.0005431884097777048,-0.01606086817153132,shared,-0.0069691447404568035,-0.22712959225060034,shared,True
OPC,MOL,EFNA2_EPHA4,0.0107639625425211,33.32549022467749,gained,-0.0105420920810542,-33.29544214762293,lost,False
OPC,MOL,ENTPD1_ADORA1,-0.030329223880984996,-0.2838114874178531,shared,-0.044280907583701,-0.4694625395391802,shared,True
OPC,MOL,GAS6_TYRO3,-0.0005408379752344997,-0.013950875546772433,shared,-0.0038920412248710998,-0.09890953780521475,shared,True
OPC,MOL,GDF11_TGFBR1_ACVR2B,-0.0002594073287999991,-0.03465521794130778,shared,-0.0110975430772152,-33.36952125777153,lost,True
OPC,MOL,GRN_SORT1,0.0,,,0.0577752086052322,35.74973151264716,gained,False
OPC,MOL,HBEGF_ERBB4,0.0722428240410108,36.07213523914215,gained,-0.0806207474248099,-36.23043210718679,lost,False
OPC,MOL,JAM2_ITGAV_ITGB1,0.010848187100896994,0.11194566015782537,shared,-0.035255482681082,-0.3552813881063123,shared,False
OPC,MOL,JAM2_JAM3,-0.012004619090794005,-0.0884675310763555,shared,-0.05722248407955699,-0.39168461305859753,shared,True
OPC,MOL,JAM3_JAM3,-0.008226453729809985,-0.061086270635158105,shared,-0.027670615437133006,-0.2022322161141962,shared,True
OPC,MOL,LAMA4_DAG1,-0.0006145545584298993,-0.06560571775072205,shared,-0.0034757316111172984,-0.15337624841933994,shared,True
OPC,MOL,LAMA4_ITGAV_ITGB8,0.008510524994242,0.19862267424891553,shared,-0.013876294018194985,-0.15589209577516888,shared,False
OPC,MOL,LAMA4_SV2A,0.00031133593681140215,0.005943272193160152,shared,-0.0013355898424800006,-0.010837577765070655,shared,False
OPC,MOL,LAMC1_ITGAV_ITGB8,0.006374385630779994,0.05907727692004112,shared,-0.01725092695664801,-0.1756798282865251,shared,False
OPC,MOL,LAMC1_SV2A,-0.014216476001699008,-0.11010399605520947,shared,-0.004243113418298999,-0.03139421421495388,shared,True
OPC,MOL,MDK_NCL,0.0476914237801246,35.47301080250768,gained,0.003314413888675198,0.1133759917873344,shared,True
OPC,MOL,MPZL1_MPZL1,-0.050720632395460985,-0.35521868088451286,shared,-0.07085409123881298,-0.515836715015641,shared,True
OPC,MOL,NCAM1_NCAM1,-0.442418071911261,-38.68661936180578,lost,-0.012982279303326016,-0.0435678383231814,shared,True
OPC,MOL,NCAM1_NCAM2,-0.021409189164586007,-0.07198715159216841,shared,-0.01399665090645602,-0.04780911034272899,shared,True
OPC,MOL,NECTIN1_NECTIN3,-0.0339651937794877,-34.9833380340433,lost,0.0,,,False
OPC,MOL,NECTIN3_NECTIN1,-0.01331713406444901,-0.16059554693555367,shared,-0.038566650538991,-0.3934693077940665,shared,True
OPC,MOL,NRG1_ERBB3,-0.020918228289295987,-0.15770857868943305,shared,-0.08524543411760299,-0.6667491684001663,shared,True
OPC,MOL,NRG1_ERBB4,0.233363030454231,37.763785070087195,gained,-0.302368968575374,-38.13751913048213,lost,False
OPC,MOL,NRG2_ERBB3,-0.009445985696238002,-0.07178913907147191,shared,-0.08949607900421899,-0.6909486760137327,shared,True
OPC,MOL,NRG2_ERBB4,-0.022153012107633013,-0.12826963382014855,shared,-0.06106403743726002,-0.31867594258780285,shared,True
OPC,MOL,NRG3_ERBB4,-0.02670499774777596,-0.08808372806428398,shared,-0.0073865275658870355,-0.024540563426912403,shared,True
OPC,MOL,NRXN3_NLGN1,0.414251554134935,38.59171615373638,gained,0.0,,,False
OPC,MOL,PSAP_GPR37,0.017257805566309015,0.07770115150709601,shared,0.011388150154811982,0.05107554805165466,shared,True
OPC,MOL,PTN_NCL,0.006236731644534033,0.03468079405227732,shared,0.009611907696103983,0.05321887555141852,shared,True
OPC,MOL,SEMA4D_PLXNB3,-0.010014062735272604,-0.2854517646214975,shared,-0.016046791793183704,-0.4716525340228599,shared,True
OPC,MOL,SEMA5A_PLXNB3,-0.030575768998309993,-0.1619454564043893,shared,-0.07259438857376699,-0.4229187723579024,shared,True
OPC,MOL,VEGFA_VEGFR2,0.0422349377844698,35.29771787472865,gained,0.0,,,False
OPC,MOL,VSIR_IGSF11,-0.004294922813191507,-0.10259599931513841,shared,-0.018283644632084595,-0.5216893136191924,shared,True
OPC,MOL,WNT7A_FZD3_LRP6,-0.004618139074649301,-0.341036499140127,shared,-0.0219608141583931,-34.35421248964414,lost,True
OPC,MOL,WNT7B_FZD3_LRP6,-0.004114266603536101,-0.27904648568382445,shared,-0.0601864326563718,-35.80871925738826,lost,True
OPC,Microglia,APP_CD74,0.0361912362083843,1.0741628697290462,shared,0.0,,,False
OPC,Microglia,BMP7_ACVR1_ACVR2A,-0.0318047131225075,-0.9538096698063449,shared,-0.0019935031102611966,-0.07231442598763187,shared,True
