source,target,pathway_name,prob_young,pval_young,prob_aged,pval_aged,delta_prob,log2FC,sex,status
Ependymal,Pericyte,VEGF,0.0236938735864642,0.0,0.0,1.0,-0.0236938735864642,-34.46379502539987,Female,lost
Endothelial,Pericyte,AGRN,0.204868931555803,0.0,0.181194797799833,0.0,-0.023674133755969995,-0.1771596803073455,Female,shared
MOL,SMC,SEMA4,0.201156902510762,0.0,0.177505734463808,0.005,-0.023651168046953996,-0.18045561076153788,Female,shared
Tanycyte,Microglia,APP,0.0370410014718441,0.0,0.0606685574719928,0.0,0.023627556000148695,0.7118259034760975,Female,shared
GABAergic_Neuron,GABAergic_Neuron,SEMA4,0.418757957056974,0.0,0.442349146773113,0.0,0.023591189716138994,0.07906893619200303,Female,shared
Pericyte,Microglia,CSF,0.436268633004229,0.0,0.412681784327643,0.0,-0.023586848676586003,-0.08018699050057551,Female,shared
MOL,SMC,GRN,0.0434209756318964,0.0,0.0669967144232692,0.0,0.0235757387913728,0.6256982038515486,Female,shared
Astrocyte,GABAergic_Neuron,FGF,0.322609608059406,0.0,0.299045990289598,0.0,-0.023563617769807976,-0.10942203233531018,Female,shared
Astrocyte,SMC,NCAM,0.308506237980947,0.0,0.284948547993756,0.0,-0.02355768998719099,-0.11459821970408961,Female,shared
Astrocyte,Astrocyte,NRXN,0.517085125274428,0.0,0.493593897174528,0.0,-0.023491228099899952,-0.0670772471145757,Female,shared
Glutamatergic_Neuron,Tanycyte,SEMA3,0.02346752547127,0.01,0.0,1.0,-0.02346752547127,-34.44994667411365,Female,lost
OPC,Astrocyte,COLLAGEN,0.297857238508701,0.0,0.274411272291967,0.0,-0.023445966216734004,-0.11828127390513025,Female,shared
OPC,Tanycyte,NCAM,0.262638208531118,0.0,0.239202276992232,0.0,-0.023435931538886012,-0.13484569158781057,Female,shared
Pericyte,GABAergic_Neuron,COLLAGEN,0.32786655855019,0.0,0.304436650586011,0.0,-0.023429907964178986,-0.10696670569014523,Female,shared
SMC,Ependymal,BMP,0.0514386682432225,0.0,0.0748184227659961,0.0,0.023379754522773598,0.5405402614963406,Female,shared
Pericyte,Microglia,NOTCH,0.0579520470315143,0.0,0.0813294863346455,0.0,0.0233774393031312,0.4889188798301715,Female,shared
Tanycyte,Tanycyte,VEGF,0.0483153621179334,0.0,0.0716889656479966,0.0,0.023373603530063194,0.5692691023467717,Female,shared
SMC,Pericyte,EGF,0.0233577499884015,0.0,0.0,1.0,-0.0233577499884015,-34.443182257531966,Female,lost
GABAergic_Neuron,Astrocyte,PSAP,0.436985731885723,0.0,0.460326593196389,0.0,0.02334086131066604,0.07507161511468355,Female,shared
Glutamatergic_Neuron,Astrocyte,CADM,0.395710717262801,0.0,0.372375475979904,0.0,-0.02333524128289699,-0.08768807661996511,Female,shared
Astrocyte,Glutamatergic_Neuron,CADM,0.395710717262801,0.0,0.372375475979904,0.0,-0.02333524128289699,-0.08768807661996511,Female,shared
Ependymal,Ependymal,BMP,0.0857854490851001,0.0,0.0625683082513954,0.0,-0.0232171408337047,-0.45530086239463874,Female,shared
Ependymal,SMC,SEMA3,0.0,1.0,0.0231670831773758,0.0,0.0231670831773758,34.43135736385806,Female,gained
OPC,Glutamatergic_Neuron,CNTN,0.574027655862219,0.0,0.550876534596699,0.0,-0.02315112126551999,-0.05939123516016251,Female,shared
MOL,GABAergic_Neuron,CNTN,1.13115478874523,0.0,1.10802539089004,0.0,-0.02312939785519008,-0.02980542141119674,Female,shared
Glutamatergic_Neuron,Ependymal,TGFb,0.0230889980995484,0.0,0.0,1.0,-0.0230889980995484,-34.426486520568126,Female,lost
Astrocyte,GABAergic_Neuron,SEMA4,0.213652366445402,0.0,0.190567951293439,0.0,-0.023084415151962995,-0.16495978175891293,Female,shared
Endothelial,Microglia,GALECTIN,0.212085741865987,0.0,0.189007431622077,0.0,-0.023078310243909994,-0.16620467321124996,Female,shared
Endothelial,MOL,HSPG,0.0182082401203069,0.0,0.0412220421131739,0.0,0.023013801992867,1.1788244884226091,Female,shared
GABAergic_Neuron,OPC,PSAP,0.293684956370249,0.0,0.316667821996851,0.0,0.02298286562660201,0.10870090887791811,Female,shared
GABAergic_Neuron,Ependymal,NRXN,0.469651320894033,0.0,0.446700757899796,0.0,-0.022950562994236978,-0.07228136437435663,Female,shared
Ependymal,Pericyte,PROS,0.0559376805582489,0.0,0.0788322380916676,0.0,0.0228945575334187,0.4949652999659348,Female,shared
MOL,SMC,LAMININ,1.24815336424646,0.0,1.22531416069956,0.0,-0.022839203546900055,-0.02664352117717086,Female,shared
Glutamatergic_Neuron,Ependymal,NT,0.213652358078619,0.0,0.19082263164266,0.0,-0.022829726435958986,-0.16303295439822277,Female,shared
Ependymal,Tanycyte,NCAM,0.261402630452494,0.0,0.238614937251563,0.0,-0.02278769320093102,-0.1315893005067578,Female,shared
Endothelial,Astrocyte,SEMA3,0.169600347351387,0.0,0.146829451405705,0.0,-0.02277089594568199,-0.20799774816612404,Female,shared
OPC,Astrocyte,TENASCIN,0.394874204185414,0.0,0.372104241712934,0.0,-0.022769962472480032,-0.08568628820861052,Female,shared
Endothelial,Tanycyte,AGRN,0.183279020245136,0.0,0.160540873198911,0.0,-0.02273814704622501,-0.1911010018476598,Female,shared
Pericyte,Ependymal,MIF,0.0,1.0,0.0226682750517862,0.0,0.0226682750517862,34.399955561942924,Female,gained
MOL,MOL,WNT,0.0226311390077811,0.0,0.0,1.0,-0.0226311390077811,-34.39759014509875,Female,lost
OPC,Glutamatergic_Neuron,SEMA5,0.40690399416431,0.0,0.38427868193496,0.0,-0.022625312229349992,-0.08253549761367833,Female,shared
Astrocyte,Tanycyte,WNT,0.0875710058320146,0.0,0.0649627409223943,0.0,-0.0226082649096203,-0.4308407779881444,Female,shared
OPC,Glutamatergic_Neuron,NECTIN,0.276925550186594,0.0,0.254318061785266,0.0,-0.02260748840132798,-0.12286424175414754,Female,shared
SMC,Pericyte,VEGF,0.0226070970705744,0.0,0.0,1.0,-0.0226070970705744,-34.396056699507035,Female,lost
SMC,Pericyte,AGRN,0.206253402720643,0.0,0.183648748046535,0.0,-0.022604654674107993,-0.1674688597067169,Female,shared
Astrocyte,Tanycyte,MK,0.366791926737446,0.0,0.389373374410525,0.0,0.022581447673079014,0.08619235017447835,Female,shared
GABAergic_Neuron,Tanycyte,CDH,0.342976159205088,0.0,0.320447583804968,0.0,-0.022528575400119988,-0.09801990406853112,Female,shared
Tanycyte,GABAergic_Neuron,CDH,0.342976159205088,0.0,0.320447583804968,0.0,-0.022528575400119988,-0.09801990406853112,Female,shared
GABAergic_Neuron,Tanycyte,SEMA3,0.0224878220426816,0.0,0.0,1.0,-0.0224878220426816,-34.388424891050576,Female,lost
Glutamatergic_Neuron,OPC,PACAP,0.164495784336418,0.0,0.186953306282888,0.0,0.022457521946469994,0.18462737424061315,Female,shared
Pericyte,SMC,PTN,0.958368117678979,0.0,0.980735630529587,0.0,0.022367512850608007,0.03328437812949856,Female,shared
GABAergic_Neuron,Tanycyte,NCAM,0.276653973063542,0.0,0.254292825517258,0.0,-0.022361147546283988,-0.12159188348897415,Female,shared
SMC,Microglia,CSF,0.344296200526557,0.0,0.322076640130553,0.0,-0.022219560396004034,-0.09624623275645576,Female,shared
Glutamatergic_Neuron,Glutamatergic_Neuron,NEGR,0.445651408596972,0.0,0.423482379744654,0.0,-0.022169028852317973,-0.07361372276440852,Female,shared
Ependymal,Astrocyte,CD39,0.02214411001702,0.0,0.0,1.0,-0.02214411001702,-34.366203964683876,Female,lost
OPC,Tanycyte,EPHA,0.0,1.0,0.0221329814281644,0.0,0.0221329814281644,34.36547875172307,Female,gained
OPC,SMC,CD46,0.0601389848644635,0.0,0.0380586491135656,0.0,-0.0220803357508979,-0.660076161402036,Female,shared
Ependymal,GABAergic_Neuron,RELN,0.049567840128924,0.0,0.0275255699163528,0.0,-0.0220422702125712,-0.8486319610325804,Female,shared
Microglia,Tanycyte,OSM,0.0,1.0,0.0219983921531047,0.0,0.0219983921531047,34.35667903098412,Female,gained
Astrocyte,Tanycyte,SEMA4,0.0833797581518155,0.0,0.105365296161324,0.0,0.021985538009508504,0.33763067660788065,Female,shared
Tanycyte,OPC,SEMA6,0.133461062757463,0.0,0.111509928352272,0.0,-0.021951134405191003,-0.2592467301951068,Female,shared
OPC,SMC,NCAM,0.290400438043693,0.0,0.26847249378397,0.01,-0.021927944259722998,-0.11326934433622764,Female,shared
Endothelial,Tanycyte,PTN,1.22389699650235,0.0,1.24571499521705,0.0,0.021817998714700026,0.025491889098349773,Female,shared
SMC,Tanycyte,AGRN,0.184551454209668,0.0,0.162770709595444,0.0,-0.021780744614223996,-0.1811819940044242,Female,shared
GABAergic_Neuron,GABAergic_Neuron,NCAM,1.24979654880067,0.0075,1.22807800432343,0.0,-0.021718544477239865,-0.025291061488556962,Female,shared
SMC,Ependymal,ncWNT,0.326347448738073,0.0,0.304647104497762,0.0,-0.021700344240310976,-0.09926973249517727,Female,shared
Microglia,Ependymal,PSAP,0.377425666587916,0.0,0.399099929061776,0.0,0.021674262473860006,0.08055748660046388,Female,shared
Glutamatergic_Neuron,Astrocyte,SEMA3,0.0215766227599154,0.01,0.0,1.0,-0.0215766227599154,-34.32875001632351,Female,lost
Tanycyte,Astrocyte,ENHO,0.0781636339731276,0.0,0.0566025017535271,0.0,-0.0215611322196005,-0.46563172281844933,Female,shared
Endothelial,Astrocyte,NOTCH,0.551056788101821,0.0,0.572540565836666,0.0,0.021483777734845,0.05517691451317536,Female,shared
Astrocyte,OPC,NCAM,0.448555918521642,0.0,0.427087235654925,0.0,-0.021468682866716993,-0.07075706684005661,Female,shared
Pericyte,GABAergic_Neuron,SEMA5,0.173149652515629,0.0,0.151719113171452,0.0,-0.02143053934417699,-0.19061664834423725,Female,shared
Microglia,Pericyte,EGF,0.0214110180647283,0.0,0.0,1.0,-0.0214110180647283,-34.31763434447833,Female,lost
OPC,Ependymal,MPZ,0.0653224072413615,0.0,0.043929691980111,0.0,-0.0213927152612505,-0.5723815738398726,Female,shared
Ependymal,OPC,MPZ,0.0653224072413615,0.0,0.043929691980111,0.0,-0.0213927152612505,-0.5723815738398726,Female,shared
Tanycyte,Glutamatergic_Neuron,CDH,0.345447962400539,0.0,0.324055492353651,0.0,-0.02139247004688799,-0.09222751602400786,Female,shared
Glutamatergic_Neuron,Tanycyte,CDH,0.345447962400539,0.0,0.324055492353651,0.0,-0.02139247004688799,-0.09222751602400786,Female,shared
GABAergic_Neuron,Ependymal,PSAP,0.330575547461769,0.0,0.351871396137966,0.0,0.021295848676196993,0.0900682281914227,Female,shared
Glutamatergic_Neuron,Pericyte,GAS,0.144684791859685,0.0,0.165963340848295,0.0,0.021278548988610008,0.19795131916467015,Female,shared
Astrocyte,Ependymal,MIF,0.0,1.0,0.0212608060683382,0.0,0.0212608060683382,34.30747724424648,Female,gained
Ependymal,SMC,NCAM,0.289085457897921,0.0,0.267838585598587,0.01,-0.02124687229933403,-0.11013222313178081,Female,shared
Glutamatergic_Neuron,Glutamatergic_Neuron,CNTN,0.955437190967584,0.0,0.934203527247165,0.0,-0.021233663720418905,-0.03242414338145064,Female,shared
Endothelial,Microglia,ICAM,0.0604823576373174,0.0,0.0817023648400117,0.0,0.021220007202694298,0.4338634594170832,Female,shared
GABAergic_Neuron,OPC,SEMA5,0.0451629194822564,0.0,0.0240181544516021,0.0,-0.021144765030654298,-0.9110134507214692,Female,shared
Glutamatergic_Neuron,Tanycyte,NCAM,0.277502418705315,0.0,0.25639165979538,0.0,-0.021110758909935023,-0.1141510129510386,Female,shared
Endothelial,SMC,CD39,0.0,1.0,0.0210974121926706,0.0,0.0210974121926706,34.296346997838356,Female,gained
Astrocyte,Ependymal,COLLAGEN,0.0855438606584471,0.0,0.106606765360676,0.0,0.021062904702228893,0.3175627720135795,Female,shared
Endothelial,MOL,COLLAGEN,0.546262275246822,0.0,0.567309564050348,0.0,0.02104728880352602,0.05454239177367469,Female,shared
Tanycyte,MOL,PTN,0.267271660991195,0.0,0.288292839527837,0.0,0.021021178536642038,0.10922812866091731,Female,shared
Ependymal,OPC,SEMA4,0.0355753338646288,0.0,0.0145558253244924,0.0,-0.0210195085401364,-1.289280652548843,Female,shared
OPC,Endothelial,LAMININ,0.528956768717923,0.0,0.507966201816051,0.0,-0.020990566901871954,-0.058417308036413776,Female,shared
Tanycyte,Tanycyte,ENHO,0.078614621314262,0.0,0.0576711004076316,0.0,-0.020943520906630403,-0.44694910990581055,Female,shared
Endothelial,OPC,SEMA6,0.168220654557966,0.0,0.14727827410046,0.0,-0.020942380457506016,-0.1918102287272887,Female,shared
Endothelial,Ependymal,EGF,0.0601581041940623,0.0,0.0392213090478586,0.02,-0.020936795146203696,-0.6171214153952483,Female,shared
Ependymal,Pericyte,FGF,0.0420181318930645,0.0,0.0210847845355557,0.0,-0.0209333473575088,-0.9948097429826415,Female,shared
Ependymal,GABAergic_Neuron,WNT,0.162213106970371,0.0,0.141294588992419,0.0,-0.020918517977951995,-0.19918417798628887,Female,shared
Endothelial,Glutamatergic_Neuron,SEMA7,0.238565881069448,0.0,0.217703930738491,0.0,-0.020861950330957002,-0.13202027190403015,Female,shared
OPC,Glutamatergic_Neuron,PTPRM,0.197201409849537,0.01,0.176371500324987,0.03,-0.020829909524549994,-0.16105240975534804,Female,shared
Glutamatergic_Neuron,OPC,PTPRM,0.197201409849537,0.01,0.176371500324987,0.03,-0.020829909524549994,-0.16105240975534804,Female,shared
SMC,Pericyte,THBS,0.0,1.0,0.0208287135586837,0.0,0.0208287135586837,34.27785468607371,Female,gained
OPC,SMC,TENASCIN,0.790845496456807,0.0,0.770070550178394,0.0,-0.02077494627841303,-0.03840524540887633,Female,shared
Endothelial,SMC,AGRN,0.259874675804652,0.0,0.239123109875753,0.0,-0.020751565928899013,-0.12006248833227345,Female,shared
Glutamatergic_Neuron,Astrocyte,NT,0.215865431980623,0.0,0.195125882334287,0.0,-0.02073954964633601,-0.1457270772554126,Female,shared
Pericyte,OPC,NOTCH,0.048735952759939,0.0,0.0694749419748578,0.0,0.020738989214918804,0.511506275960167,Female,shared
GABAergic_Neuron,Astrocyte,SEMA3,0.0206741879829726,0.0,0.0,1.0,-0.0206741879829726,-34.26711161493272,Female,lost
Tanycyte,Endothelial,LAMININ,0.286255633419718,0.0,0.30691368180967,0.0,0.020658048389952,0.10052887542363302,Female,shared
Tanycyte,Endothelial,COLLAGEN,0.471249202347374,0.0,0.491900098462277,0.0,0.020650896114903006,0.06187516741333493,Female,shared
MOL,MOL,SEMA4,0.38198922728913,0.0,0.361349152569829,0.0,-0.02064007471930096,-0.08013844159640766,Female,shared
Microglia,SMC,SEMA4,0.144720130185601,0.0,0.165331256500989,0.005,0.020611126315388,0.19209388650773998,Female,shared
GABAergic_Neuron,SMC,NCAM,0.305284351411712,0.0,0.284718557416128,0.0,-0.020565793995584003,-0.10061711197670405,Female,shared
Glutamatergic_Neuron,Ependymal,CADM,0.39586519593824,0.02,0.375319935285585,0.04,-0.020545260652654995,-0.07688831102597761,Female,shared
Ependymal,Glutamatergic_Neuron,CADM,0.39586519593824,0.02,0.375319935285585,0.04,-0.020545260652654995,-0.07688831102597761,Female,shared
Ependymal,OPC,PSAP,0.345218121544897,0.0,0.36575018963244,0.0,0.020532068087542987,0.08335041442809396,Female,shared
SMC,MOL,ncWNT,0.0886948535527455,0.0,0.0681905667880948,0.0,-0.0205042867646507,-0.37927821937900624,Female,shared
Astrocyte,Ependymal,FGF,0.496520106672054,0.0,0.476059364634541,0.0,-0.02046074203751297,-0.06071065221555897,Female,shared
Astrocyte,SMC,CD46,0.0768066301616624,0.0,0.0563578525875579,0.0,-0.02044877757410451,-0.4466142123079135,Female,shared
Glutamatergic_Neuron,OPC,CNTN,0.346779455162091,0.0,0.326406735349661,0.0,-0.020372719812429996,-0.08734760169195047,Female,shared
MOL,SMC,WNT,0.020294530996541,0.0,0.0,1.0,-0.020294530996541,-34.24037194890725,Female,lost
Endothelial,Endothelial,ESAM,0.318388463429274,0.0,0.33865488767065,0.0,0.02026642424137598,0.08902775590868772,Female,shared
OPC,OPC,NCAM,0.427309943697333,0.0,0.40707133476203,0.01,-0.020238608935302993,-0.0700012565403526,Female,shared
MOL,OPC,JAM,0.400259621753067,0.0,0.380028548932464,0.0,-0.02023107282060299,-0.07482828139886587,Female,shared
MOL,Microglia,JAM,0.711872850443952,0.0,0.69167576316022,0.0,-0.02019708728373204,-0.041523676309162594,Female,shared
Endothelial,Ependymal,VISTA,0.0338861453563224,0.0,0.0540478791131092,0.0,0.0201617337567868,0.6735424708521627,Female,shared
Glutamatergic_Neuron,OPC,TENASCIN,0.257895063736113,0.0,0.237784485763499,0.0,-0.02011057797261398,-0.1171295697648228,Female,shared
Endothelial,Glutamatergic_Neuron,JAM,0.36119725325835,0.0,0.341087319226534,0.0,-0.02010993403181599,-0.08264580166247154,Female,shared
SMC,MOL,CD39,0.246311308198105,0.0,0.226246845632521,0.0,-0.020064462565584,-0.12258518568999101,Female,shared
MOL,GABAergic_Neuron,JAM,0.182526948118279,0.0,0.16255431620092,0.0,-0.019972631917358985,-0.16718761444847596,Female,shared
GABAergic_Neuron,MOL,JAM,0.182526948118279,0.0,0.16255431620092,0.0,-0.019972631917358985,-0.16718761444847596,Female,shared
Ependymal,Microglia,FGF,0.0521029186844068,0.0,0.0321415751064001,0.0,-0.019961343578006698,-0.6969235607753795,Female,shared
Tanycyte,Ependymal,SEMA4,0.124125986571574,0.015,0.143990457086218,0.0,0.01986447051464399,0.21416801620773845,Female,shared
Endothelial,Astrocyte,VISTA,0.0327221216359862,0.0,0.0524966521651564,0.0,0.0197745305291702,0.6819591289113914,Female,shared
MOL,SMC,PTN,0.845114368973404,0.0,0.864878442515879,0.0,0.019764073542475002,0.033350784257246816,Female,shared
Ependymal,OPC,MIF,0.0426496946706737,0.0,0.0623966945482267,0.0,0.019746999877553004,0.5489341913134024,Female,shared
Pericyte,Endothelial,MIF,0.0,1.0,0.0197454469895191,0.0,0.0197454469895191,34.200800976267026,Female,gained
Endothelial,GABAergic_Neuron,EPHA,0.125391694297167,0.0,0.105665316738996,0.0,-0.019726377558171013,-0.24693988137378572,Female,shared
GABAergic_Neuron,Glutamatergic_Neuron,SEMA4,0.453734720705087,0.0,0.473369354870142,0.0,0.019634634165054954,0.06111724958721197,Female,shared
Glutamatergic_Neuron,Ependymal,TENASCIN,0.315039981203477,0.0,0.295408397409694,0.0,-0.019631583793782992,-0.09282409290234625,Female,shared
Pericyte,Tanycyte,PROS,0.0,1.0,0.0196098646660685,0.0,0.0196098646660685,34.19086052801292,Female,gained
GABAergic_Neuron,Astrocyte,COLLAGEN,0.350655444216569,0.0,0.331059726199462,0.0,-0.019595718017107022,-0.08296261134104815,Female,shared
OPC,GABAergic_Neuron,NECTIN,0.254078186588539,0.0,0.234574685782621,0.0,-0.019503500805917978,-0.1152251880238849,Female,shared
Microglia,MOL,PROS,0.29588803631727,0.0,0.276416750312493,0.0,-0.01947128600477699,-0.09820632215577602,Female,shared
Ependymal,OPC,NCAM,0.425746973047254,0.01,0.406291929741642,0.02,-0.019455043305611985,-0.06747956443344212,Female,shared
OPC,GABAergic_Neuron,LAMININ,0.599540751129083,0.0,0.580129769091632,0.0,-0.019410982037450952,-0.047482165328263104,Female,shared
OPC,Microglia,COLLAGEN,0.171720235247444,0.0,0.152316593099328,0.0,-0.019403642148116018,-0.17298693928914016,Female,shared
SMC,SMC,AGRN,0.261508612893648,0.0,0.242129597788589,0.0,-0.019379015105059016,-0.11107901864526183,Female,shared
GABAergic_Neuron,Glutamatergic_Neuron,NRG,0.282835326799827,0.0,0.263475550838615,0.0,-0.019359775961211967,-0.10229323394289169,Female,shared
Tanycyte,Ependymal,CX3C,0.0192170929387599,0.03,0.0,1.0,-0.0192170929387599,-34.16167105821114,Female,lost
Glutamatergic_Neuron,SMC,NCAM,0.306183434693372,0.0,0.28697187406112,0.0,-0.01921156063225199,-0.0934868852925929,Female,shared
MOL,GABAergic_Neuron,NECTIN,0.240592679251152,0.0,0.2213952834188,0.0,-0.019197395832352,-0.11996825746022326,Female,shared
Astrocyte,SMC,WNT,0.0207876261567428,0.0,0.0399285486568098,0.0,0.019140922500067003,0.9416956140556657,Female,shared
Astrocyte,Ependymal,WNT,0.0577595869671806,0.0,0.0386343129167598,0.0,-0.019125274050420804,-0.5801776847906025,Female,shared
GABAergic_Neuron,Microglia,COLLAGEN,0.219932427660716,0.0025,0.200815041170106,0.0025,-0.019117386490609983,-0.13119300415324792,Female,shared
Glutamatergic_Neuron,Astrocyte,PACAP,0.192300298247832,0.0,0.21136189884322,0.0,0.019061600595387973,0.13635433248315393,Female,shared
Astrocyte,OPC,MPZ,0.0616304851054215,0.0,0.042754412282512,0.0,-0.018876072822909498,-0.5275708321449508,Female,shared
OPC,Astrocyte,MPZ,0.0616304851054215,0.0,0.042754412282512,0.0,-0.018876072822909498,-0.5275708321449508,Female,shared
OPC,GABAergic_Neuron,CNTN,0.541326402929449,0.0,0.522475651930572,0.0,-0.01885075099887701,-0.05113494928361423,Female,shared
Endothelial,GABAergic_Neuron,EGF,0.0647778764588811,0.0,0.0459407316641734,0.0,-0.018837144794707696,-0.49572734099186894,Female,shared
Ependymal,Astrocyte,PSAP,0.512614063179521,0.0,0.531405425782714,0.0,0.01879136260319303,0.05193989976098389,Female,shared
Glutamatergic_Neuron,Microglia,COLLAGEN,0.238125811791729,0.0,0.219351737866754,0.0,-0.018774073924975015,-0.11847787438754898,Female,shared
OPC,Tanycyte,CDH,0.306879484781067,0.0,0.288116151676258,0.0,-0.018763333104809043,-0.09102166366261212,Female,shared
Tanycyte,OPC,CDH,0.306879484781067,0.0,0.288116151676258,0.0,-0.018763333104809043,-0.09102166366261212,Female,shared
Tanycyte,MOL,MK,0.14858302826678,0.0,0.167314286458635,0.0,0.018731258191855005,0.17129130295083506,Female,shared
Astrocyte,GABAergic_Neuron,CADM,0.393572540090948,0.0,0.374852899801913,0.0,-0.018719640289035,-0.07030500341519975,Female,shared
GABAergic_Neuron,Astrocyte,CADM,0.393572540090948,0.0,0.374852899801913,0.0,-0.018719640289035,-0.07030500341519975,Female,shared
Glutamatergic_Neuron,OPC,PSAP,0.308959423487296,0.0,0.327662423622904,0.0,0.018703000135607994,0.08479285651668533,Female,shared
Microglia,Glutamatergic_Neuron,JAM,0.240575655128786,0.0,0.221950302985069,0.0133333333333333,-0.018625352143717022,-0.11625397937581938,Female,shared
Astrocyte,SMC,PDGF,0.0792753405008468,0.0,0.0606619563546253,0.0,-0.018613384146221497,-0.38608014317055156,Female,shared
Microglia,Microglia,CCL,0.562643076151784,0.0,0.581255828066126,0.0,0.018612751914341974,0.04695326650112871,Female,shared
Glutamatergic_Neuron,SMC,SEMA4,0.252457527118131,0.002,0.271058052507531,0.0066666666666666,0.01860052538939999,0.10256117415427339,Female,shared
Glutamatergic_Neuron,GABAergic_Neuron,NT,0.181313995263747,0.0,0.162740066139068,0.0,-0.018573929124679006,-0.15592080598106475,Female,shared
GABAergic_Neuron,OPC,CNTN,0.334969818333918,0.0,0.316436775396627,0.0,-0.018533042937290967,-0.08211383525409317,Female,shared
Astrocyte,Endothelial,MIF,0.0,1.0,0.0185160176722263,0.0,0.0185160176722263,34.10805479364478,Female,gained
Pericyte,Astrocyte,PROS,0.0,1.0,0.0184786440588319,0.0,0.0184786440588319,34.10513984632421,Female,gained
Glutamatergic_Neuron,GABAergic_Neuron,NCAM,1.27039469742414,0.0025,1.25192277127571,0.0,-0.018471926148430073,-0.021131227941297823,Female,shared
Endothelial,GABAergic_Neuron,AGRN,0.162796981370694,0.0,0.144325630184304,0.0,-0.01847135118639001,-0.17374642422527456,Female,shared
SMC,SMC,CXCL,0.0855095414058168,0.0,0.0671413109411426,0.0,-0.0183682304646742,-0.34888470304397784,Female,shared
Astrocyte,Tanycyte,CNTN,0.379163386073964,0.0,0.360803395580758,0.0,-0.01835999049320597,-0.0716067409632367,Female,shared
Microglia,SMC,PROS,0.238521596530176,0.0,0.220304517692143,0.0,-0.018217078838033002,-0.1146208184173955,Female,shared
Glutamatergic_Neuron,Astrocyte,COLLAGEN,0.378914499607437,0.0,0.360704246067978,0.0,-0.018210253539458987,-0.07105594125750184,Female,shared
Endothelial,GABAergic_Neuron,JAM,0.359729684941505,0.0,0.341533169099952,0.0,-0.018196515841552963,-0.07488751845096428,Female,shared
Glutamatergic_Neuron,MOL,SEMA5,0.168032319589372,0.0,0.149893908816958,0.0,-0.018138410772414015,-0.16479699161447692,Female,shared
Ependymal,Ependymal,PSAP,0.385053010057141,0.0,0.403190701371596,0.0,0.01813769131445503,0.06640529232161874,Female,shared
MOL,Tanycyte,PDGF,0.0,1.0,0.0180243430839416,0.0,0.0180243430839416,34.06922762884639,Female,gained
GABAergic_Neuron,OPC,NCAM,0.444812264808113,0.0,0.426810999145364,0.0,-0.018001265662748955,-0.05959921238232178,Female,shared
OPC,GABAergic_Neuron,SEMA5,0.382652073754162,0.0,0.364684760045628,0.0,-0.017967313708533994,-0.06938330667471013,Female,shared
GABAergic_Neuron,OPC,GAS,0.0731870581416974,0.0,0.0910957900956488,0.0,0.0179087319539514,0.315795827262247,Female,shared
Microglia,GABAergic_Neuron,SEMA4,0.0741213718617221,0.02,0.0920236578496583,0.0,0.017902285987936195,0.31211521981539747,Female,shared
Astrocyte,SMC,CD39,0.0,1.0,0.0178462140029817,0.0,0.0178462140029817,34.05489899416368,Female,gained
Glutamatergic_Neuron,Glutamatergic_Neuron,NT,0.178767252642567,0.0,0.160957783739161,0.0,-0.017809468903405984,-0.15140013598669494,Female,shared
GABAergic_Neuron,SMC,MIF,0.212220821975896,0.0,0.230024659888272,0.0,0.017803837912375997,0.11622232143050837,Female,shared
Tanycyte,Astrocyte,NGL,0.0177361898348021,0.0,0.0,1.0,-0.0177361898348021,-34.04597706587532,Female,lost
MOL,Glutamatergic_Neuron,LAMININ,0.7581176228483,0.0,0.740452770750162,0.0,-0.01766485209813795,-0.03401398443042139,Female,shared
OPC,Ependymal,PTN,1.36793259150476,0.0,1.35031449612449,0.0,-0.017618095380270038,-0.018701680858646912,Female,shared
Microglia,Endothelial,GAS,0.0176080122064446,0.01,0.0,1.0,-0.0176080122064446,-34.03551299942096,Female,lost
SMC,GABAergic_Neuron,AGRN,0.163955762839386,0.0,0.146369514657182,0.0,-0.017586248182204,-0.16369150623080017,Female,shared
GABAergic_Neuron,Ependymal,MIF,0.062650419050961,0.0,0.0802339140474207,0.0,0.017583494996459698,0.3568880185376068,Female,shared
SMC,MOL,FGF,0.408835543676998,0.0,0.391291165813537,0.0,-0.01754437786346097,-0.06327808906366886,Female,shared
Tanycyte,OPC,PSAP,0.334880306473469,0.0,0.352422998912815,0.0,0.017542692439345975,0.07366253971779663,Female,shared
Ependymal,OPC,TENASCIN,0.22265945409108,0.0,0.205185976816847,0.0,-0.017473477274233012,-0.11790673462564451,Female,shared
Tanycyte,Ependymal,MPZ,0.0,1.0,0.0174600488690864,0.01,0.0174600488690864,34.02333854590126,Female,gained
Ependymal,Tanycyte,MPZ,0.0,1.0,0.0174600488690864,0.01,0.0174600488690864,34.02333854590126,Female,gained
Astrocyte,Pericyte,WNT,0.0345830369390701,0.0,0.0171854967034961,0.0,-0.017397540235573997,-1.0088730162251174,Female,shared
Tanycyte,Tanycyte,PROS,0.0,1.0,0.0173655741424384,0.0,0.0173655741424384,34.01551105900038,Female,gained
OPC,OPC,SEMA4,0.0260102899936314,0.0,0.0086634550075473,0.0,-0.0173468349860841,-1.5860680889237122,Female,shared
Ependymal,Ependymal,TENASCIN,0.274888858786533,0.0,0.257579701182025,0.0,-0.01730915760450802,-0.09382953082194119,Female,shared
