source,target,interaction_name,ligand,receptor,interaction_name_2,pathway_name,annotation,evidence,prob_young,pval_young,prob_aged,pval_aged,delta_prob,log2FC,sex,status
OPC,MOL,JAM2_JAM3,Jam2,Jam3,Jam2  - Jam3,JAM,Cell-Cell Contact,PMC1237098;  PMID: 11590146,0.201830438651027,0.0,0.189825819560233,0.0,-0.012004619090794005,-0.0884675310763555,Female,shared
MOL,OPC,JAM3_JAM2,Jam3,Jam2,Jam3  - Jam2,JAM,Cell-Cell Contact,KEGG: mmu04514,0.201830438651027,0.0,0.189825819560233,0.0,-0.012004619090794005,-0.0884675310763555,Female,shared
Tanycyte,Glutamatergic_Neuron,NRXN2_NLGN2,Nrxn2,Nlgn2,Nrxn2  - Nlgn2,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.230599979336095,0.0,0.218599566568843,0.0,-0.012000412767252,-0.07710184322029646,Female,shared
GABAergic_Neuron,Glutamatergic_Neuron,LAMC1_SV2C,Lamc1,Sv2c,Lamc1  - Sv2c,LAMININ,ECM-Receptor,KEGG: mmu04512,0.0194142789718015,0.0,0.0074175304035617,0.0,-0.0119967485682398,-1.3881072875109113,Female,shared
GABAergic_Neuron,Endothelial,EFNB3_EPHA4,Efnb3,Epha4,Efnb3  - Epha4,EPHB,Cell-Cell Contact,PMID: 15114347,0.16705496228576,0.0,0.179036364548283,0.0,0.011981402262523005,0.09992980898910252,Female,shared
OPC,Glutamatergic_Neuron,ENHO_GPR19,Enho,Gpr19,Enho  - Gpr19,ENHO,Secreted Signaling,PMID: 28476646,0.0295952151819871,0.0,0.04157484943478,0.0,0.0119796342527929,0.49034709230052,Female,shared
Endothelial,Microglia,LAMB2_ITGA6_ITGB1,Lamb2,ITGA6_ITGB1,Lamb2  - (Itga6+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.0747606381325601,0.0,0.0627821788897427,0.0,-0.011978459242817402,-0.25192378420216627,Female,shared
Tanycyte,Glutamatergic_Neuron,ENHO_GPR19,Enho,Gpr19,Enho  - Gpr19,ENHO,Secreted Signaling,PMID: 28476646,0.0507922528025962,0.0,0.038832468167325,0.0,-0.011959784635271198,-0.3873450566576887,Female,shared
Glutamatergic_Neuron,Glutamatergic_Neuron,NRXN1_NLGN3,Nrxn1,Nlgn3,Nrxn1  - Nlgn3,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.344647395005144,0.0,0.332718453141686,0.0,-0.011928941863457998,-0.05081922803520639,Female,shared
OPC,Tanycyte,WNT7B_FZD3_LRP6,Wnt7b,FZD3_LRP6,Wnt7b  - (Fzd3+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147,0.0356229583464261,0.0,0.0237142748692334,0.0,-0.011908683477192698,-0.587051576910546,Female,shared
Endothelial,Tanycyte,F11R_JAM3,F11r,Jam3,F11r  - Jam3,JAM,Cell-Cell Contact,KEGG: mmu04514,0.123986836250893,0.0,0.135891723900817,0.0,0.011904887649923993,0.13227063850487816,Female,shared
Tanycyte,Endothelial,JAM3_F11R,Jam3,F11r,Jam3  - F11r,JAM,Cell-Cell Contact,KEGG: mmu04514,0.123986836250893,0.0,0.135891723900817,0.0,0.011904887649923993,0.13227063850487816,Female,shared
Glutamatergic_Neuron,Microglia,SEMA4D_PLXNB2,Sema4d,Plxnb2,Sema4d  - Plxnb2,SEMA4,Cell-Cell Contact,PMID: 27533782,0.159841353797924,0.0,0.147944920325459,0.0,-0.011896433472464996,-0.11158054480699273,Female,shared
GABAergic_Neuron,Glutamatergic_Neuron,EFNA5_EPHA3,Efna5,Epha3,Efna5  - Epha3,EPHA,Cell-Cell Contact,PMID: 15114347,0.0755105383718272,0.0,0.0636214579168745,0.0,-0.011889080454952697,-0.24716457099911027,Female,shared
Microglia,Microglia,JAM2_ITGAV_ITGB1,Jam2,ITGAV_ITGB1,Jam2  - (Itgav+Itgb1),JAM,Cell-Cell Contact,KEGG: mmu04514,0.0616708275947834,0.0,0.0497839660633886,0.0,-0.011886861531394802,-0.30890703887370613,Female,shared
Endothelial,MOL,JAM2_ITGAV_ITGB1,Jam2,ITGAV_ITGB1,Jam2  - (Itgav+Itgb1),JAM,Cell-Cell Contact,KEGG: mmu04514,0.20919432359783,0.0,0.221079933064823,0.0,0.011885609466992991,0.0797243756896752,Female,shared
Tanycyte,Tanycyte,PTN_SDC2,Ptn,Sdc2,Ptn  - Sdc2,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911,0.285917575246716,0.0,0.297794048278544,0.0,0.011876473031827983,0.05871561583746562,Female,shared
GABAergic_Neuron,GABAergic_Neuron,EFNA5_EPHA5,Efna5,Epha5,Efna5  - Epha5,EPHA,Cell-Cell Contact,PMID: 15114347,0.327810693104359,0.0,0.31594593656145,0.0,-0.011864756542909027,-0.05318520439975993,Female,shared
Glutamatergic_Neuron,Glutamatergic_Neuron,EFNA3_EPHA7,Efna3,Epha7,Efna3  - Epha7,EPHA,Cell-Cell Contact,PMID: 15114347,0.0223543939816279,0.0,0.0104919052215263,0.0,-0.0118624887601016,-1.0912817552623837,Female,shared
OPC,SMC,LAMC1_ITGA1_ITGB1,Lamc1,ITGA1_ITGB1,Lamc1  - (Itga1+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.225714402863247,0.0,0.213870045801553,0.0,-0.01184435706169401,-0.07776404425751801,Female,shared
SMC,Astrocyte,AGRN_DAG1,Agrn,Dag1,Agrn  - Dag1,AGRN,ECM-Receptor,KEGG: mmu04512,0.177430694883124,0.0,0.165587378259582,0.0,-0.011843316623541988,-0.09966290340160719,Female,shared
Pericyte,Endothelial,CD46_JAG1,,,,,,,0.0,1.0,0.0118415602073224,0.0,0.0118415602073224,33.46314012751927,Female,gained
OPC,Pericyte,JAG1_NOTCH2,,,,,,,0.0,1.0,0.0118404719383637,0.0,0.0118404719383637,33.4630075341488,Female,gained
Pericyte,Astrocyte,LAMA4_DAG1,Lama4,Dag1,Lama4  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512,0.190906595157384,0.0,0.17907479600516,0.0,-0.011831799152224015,-0.09230464509621035,Female,shared
Ependymal,Endothelial,BMP6_ACVR1_BMPR2,Bmp6,ACVR1_BMPR2,Bmp6  - (Acvr1+Bmpr2),BMP,Secreted Signaling,KEGG: mmu04350; PMID:26893264,0.0427383889138309,0.0,0.0309100372411887,0.0,-0.011828351672642203,-0.4674571321147683,Female,shared
Pericyte,Ependymal,HSPG2_DAG1,Hspg2,Dag1,Hspg2  - Dag1,HSPG,ECM-Receptor,KEGG: mmu04512,0.0912187743585104,0.0,0.07939249682082,0.0,-0.011826277537690402,-0.20032811742101658,Female,shared
Endothelial,Microglia,TNFSF13_TNFRSF13B,,,,,,,0.0,1.0,0.0118248235135389,0.0,0.0118248235135389,33.461099600379136,Female,gained
Microglia,Glutamatergic_Neuron,SEMA4D_PLXNB2,Sema4d,Plxnb2,Sema4d  - Plxnb2,SEMA4,Cell-Cell Contact,PMID: 27533782,0.0411123010787319,0.0,0.0529277058651546,0.0,0.0118154047864227,0.3644529995364552,Female,shared
Ependymal,Pericyte,COL4A2_ITGA1_ITGB1,Col4a2,ITGA1_ITGB1,Col4a2  - (Itga1+Itgb1),COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.113555128760501,0.0,0.101751288639493,0.0,-0.011803840121008005,-0.15834580161950965,Female,shared
Endothelial,MOL,LAMB2_SV2A,Lamb2,Sv2a,Lamb2  - Sv2a,LAMININ,ECM-Receptor,KEGG: mmu04512,0.0948471278101411,0.0,0.0830436305736615,0.0,-0.011803497236479596,-0.19173456809064604,Female,shared
SMC,MOL,LAMA4_ITGAV_ITGB8,Lama4,ITGAV_ITGB8,Lama4  - (Itgav+Itgb8),LAMININ,ECM-Receptor,KEGG: mmu04512,0.07728988474933,0.0,0.0890844139773549,0.0,0.011794529228024903,0.20489342795078286,Female,shared
Endothelial,SMC,PDGFD_PDGFRB,Pdgfd,Pdgfrb,Pdgfd  - Pdgfrb,PDGF,Secreted Signaling,PMID: 15207812,0.087595707608921,0.0,0.0758170365825962,0.0,-0.011778671026324808,-0.20833810837206812,Female,shared
Tanycyte,Glutamatergic_Neuron,NRXN2_NLGN3,Nrxn2,Nlgn3,Nrxn2  - Nlgn3,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.232708775902596,0.0,0.220935595997166,0.0,-0.011773179905430003,-0.07489974165631086,Female,shared
Endothelial,Microglia,EFNA1_EPHA2,,,,,,,0.0,1.0,0.0117728929350173,0.0,0.0117728929350173,33.45474982418748,Female,gained
Glutamatergic_Neuron,Pericyte,CD46_JAG1,Cd46,Jag1,Cd46  - Jag1,CD46,Cell-Cell Contact,PMID: 23086448,0.0298585530178414,0.0,0.0416261114322924,0.0,0.011767558414450995,0.47934454077349764,Female,shared
OPC,GABAergic_Neuron,NRXN3_NLGN3,Nrxn3,Nlgn3,Nrxn3  - Nlgn3,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.315012660014935,0.0,0.3032474800767,0.0,-0.011765179938235004,-0.054914153215561534,Female,shared
Tanycyte,Endothelial,MDK_NCL,Mdk,Ncl,Mdk  - Ncl,MK,Secreted Signaling,PMID: 28356350,0.141821911591479,0.0,0.15356166708865,0.0,0.01173975549717099,0.11473768023535773,Female,shared
Endothelial,OPC,PSAP_GPR37L1,Psap,Gpr37l1,Psap  - Gpr37l1,PSAP,Secreted Signaling,PMID: 23690594,0.222694175291066,0.0,0.234433047599593,0.0,0.011738872308526993,0.07411213418179642,Female,shared
Tanycyte,OPC,FGF18_FGFR1,,,,,,,0.0,1.0,0.0117359491000307,0.0,0.0117359491000307,33.45021546802331,Female,gained
Glutamatergic_Neuron,Endothelial,SEMA3C_PLXND1,Sema3c,Plxnd1,Sema3c  - Plxnd1,SEMA3,Secreted Signaling,PMID: 27533782,0.0117325718287451,0.0,0.0,1.0,-0.0117325718287451,-33.44980024180744,Female,lost
SMC,OPC,LAMA2_ITGA9_ITGB1,Lama2,ITGA9_ITGB1,Lama2  - (Itga9+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.199203748610393,0.0,0.18747579653587,0.0,-0.011727952074523013,-0.08754044316119815,Female,shared
Tanycyte,Glutamatergic_Neuron,COL4A5_ITGA3_ITGB1,Col4a5,ITGA3_ITGB1,Col4a5  - (Itga3+Itgb1),COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.0835449402684683,0.0,0.0718269088743965,0.0,-0.011718031394071807,-0.21802802762120496,Female,shared
Tanycyte,OPC,FGF18_FGFR3,,,,,,,0.0,1.0,0.0117148017689312,0.0,0.0117148017689312,33.447613490957146,Female,gained
Ependymal,Tanycyte,COL4A5_SDC4,Col4a5,Sdc4,Col4a5  - Sdc4,COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.061357861915692,0.0,0.0730423068196939,0.0,0.011684444904001896,0.25148411781315255,Female,shared
Glutamatergic_Neuron,Endothelial,VEGFA_VEGFR1,Vegfa,Flt1,Vegfa  - Vegfr1,VEGF,Secreted Signaling,KEGG: mmu04370; PMID: 16633338,0.224290866260269,0.0,0.23596375042035,0.0,0.011672884160080998,0.07319437361420349,Female,shared
Astrocyte,Ependymal,ENTPD1_ADORA1,,,,,,,0.0,1.0,0.0116582814805898,0.0,0.0116582814805898,33.44063608898041,Female,gained
SMC,SMC,ESAM_ESAM,Esam,Esam,Esam  - Esam,ESAM,Cell-Cell Contact,KEGG: mmu04514; PMID: 11279107,0.193668384268191,0.0,0.182010524098802,0.0,-0.011657860169388995,-0.089566586457113,Female,shared
OPC,GABAergic_Neuron,NRXN1_NLGN3,Nrxn1,Nlgn3,Nrxn1  - Nlgn3,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.342628291185094,0.0,0.330979437987956,0.0,-0.011648853197138043,-0.04990268845554092,Female,shared
Microglia,Pericyte,GAS6_AXL,Gas6,Axl,Gas6  - Axl,GAS,Secreted Signaling,PMID: 27801848,0.0495695884829391,0.0,0.0612160745362281,0.0,0.011646486053288996,0.30445525352178343,Female,shared
Pericyte,SMC,CXCL12_ACKR3,Cxcl12,Ackr3,Cxcl12  - Ackr3,CXCL,Secreted Signaling,KEGG: mmu04060,0.216829488247385,0.0,0.205186956962131,0.0,-0.011642531285253999,-0.07962194617718715,Female,shared
Microglia,SMC,GRN_SORT1,Grn,Sort1,Grn  - Sort1,GRN,Secreted Signaling,PMID: 29555433,0.309808117831255,0.0,0.321450494073619,0.0,0.011642376242363972,0.05322162094737008,Female,shared
Pericyte,Glutamatergic_Neuron,LAMB2_SV2C,,,,,,,0.0,1.0,0.0116270111213426,0.0,0.0116270111213426,33.436761229419915,Female,gained
Endothelial,Tanycyte,COL4A2_ITGA1_ITGB1,Col4a2,ITGA1_ITGB1,Col4a2  - (Itga1+Itgb1),COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.0927773924197769,0.0,0.0811512820053773,0.0,-0.011626110414399593,-0.19315941244949575,Female,shared
SMC,SMC,LAMC1_DAG1,Lamc1,Dag1,Lamc1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512,0.344034554055933,0.0,0.332411797952003,0.0,-0.011622756103929988,-0.049581886129156566,Female,shared
Pericyte,OPC,LAMA4_ITGAV_ITGB8,Lama4,ITGAV_ITGB8,Lama4  - (Itgav+Itgb8),LAMININ,ECM-Receptor,KEGG: mmu04512,0.230491456692226,0.0,0.218871663492171,0.0,-0.011619793200055017,-0.07462809106777801,Female,shared
Endothelial,Microglia,LAMB2_ITGA9_ITGB1,Lamb2,ITGA9_ITGB1,Lamb2  - (Itga9+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.0733490903168315,0.0,0.0617335574217584,0.0,-0.011615532895073097,-0.2487241438952733,Female,shared
Endothelial,OPC,EFNA1_EPHA4,Efna1,Epha4,Efna1  - Epha4,EPHA,Cell-Cell Contact,PMID: 15114347,0.0116137561179878,0.0,0.0,1.0,-0.0116137561179878,-33.43511559272627,Female,lost
Endothelial,SMC,FN1_ITGA4_ITGB1,Fn1,ITGA4_ITGB1,Fn1  - (Itga4+Itgb1),FN1,ECM-Receptor,KEGG: mmu04512,0.228260754652977,0.0,0.216648860045056,0.0,-0.011611894607920975,-0.07532418980931543,Female,shared
OPC,SMC,SEMA4G_PLXNB2,,,,,,,0.0,1.0,0.0116112317799858,0.0,0.0116112317799858,33.43480197792939,Female,gained
Pericyte,Tanycyte,LAMC1_ITGA1_ITGB1,Lamc1,ITGA1_ITGB1,Lamc1  - (Itga1+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.111561653922168,0.0,0.0999527361292691,0.0,-0.01160891779289891,-0.158523262566778,Female,shared
Ependymal,Tanycyte,PDGFA_PDGFRB,,,,,,,0.0,1.0,0.0115909858718206,0.0,0.0115909858718206,33.43228422905234,Female,gained
OPC,Astrocyte,JAG1_NOTCH3,,,,,,,0.0,1.0,0.011585795705793,0.0,0.011585795705793,33.43163808007011,Female,gained
OPC,Microglia,JAG1_NOTCH1,,,,,,,0.0,1.0,0.0115839184639593,0.0,0.0115839184639593,33.431404301830995,Female,gained
Endothelial,SMC,LAMB2_ITGA1_ITGB1,Lamb2,ITGA1_ITGB1,Lamb2  - (Itga1+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.112951938887925,0.0,0.101370862804578,0.0,-0.011581076083347006,-0.15606599997547338,Female,shared
OPC,GABAergic_Neuron,NECTIN1_CADM3,Nectin1,Cadm3,Nectin1  - Cadm3,NECTIN,Cell-Cell Contact,PMID: 23027581,0.146012711862793,0.0,0.134453893056003,0.0,-0.011558818806789994,-0.11898244711934651,Female,shared
Tanycyte,OPC,PTN_ALK,Ptn,Alk,Ptn  - Alk,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911,0.251037006363463,0.0,0.239482250145376,0.0,-0.011554756218086992,-0.06798132246645416,Female,shared
SMC,Pericyte,COL4A5_ITGA1_ITGB1,Col4a5,ITGA1_ITGB1,Col4a5  - (Itga1+Itgb1),COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.308805776314622,0.0,0.29726154219603,0.0,-0.011544234118592012,-0.054966910320595405,Female,shared
Astrocyte,OPC,SEMA5B_PLXNA3,Sema5b,Plxna3,Sema5b  - Plxna3,SEMA5,Cell-Cell Contact,PMID: 27533782,0.011542779595609,0.0,0.0,1.0,-0.011542779595609,-33.42627162756853,Female,lost
OPC,GABAergic_Neuron,SEMA3D_NRP1_PLXNA1,Sema3d,NRP1_PLXNA1,Sema3d  - (Nrp1+Plxna1),SEMA3,Secreted Signaling,PMID: 27533782,0.167602733673549,0.0,0.156061984494206,0.0,-0.011540749179343002,-0.10292652957867163,Female,shared
Microglia,OPC,SEMA4D_PLXNB2,Sema4d,Plxnb2,Sema4d  - Plxnb2,SEMA4,Cell-Cell Contact,PMID: 27533782,0.0423933507050783,0.0,0.05392244640468,0.0,0.011529095699601699,0.3470479522626919,Female,shared
Endothelial,Glutamatergic_Neuron,JAM2_ITGA3_ITGB1,Jam2,ITGA3_ITGB1,Jam2  - (Itga3+Itgb1),JAM,Cell-Cell Contact,PMID: 12070135,0.0988644468039269,0.0,0.0873397386255998,0.0,-0.011524708178327112,-0.1788135849324718,Female,shared
Pericyte,OPC,PTN_PTPRZ1,Ptn,Ptprz1,Ptn  - Ptprz1,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911,0.516651724224901,0.0,0.505133608959538,0.0,-0.01151811526536306,-0.03252705071131625,Female,shared
Tanycyte,SMC,FGF2_FGFR1,Fgf2,Fgfr1,Fgf2  - Fgfr1,FGF,Secreted Signaling,PMC: 4393358,0.0640042621371024,0.0,0.0524892467216906,0.0,-0.011515015415411806,-0.2861460860323769,Female,shared
Endothelial,OPC,LAMA5_ITGAV_ITGB8,Lama5,ITGAV_ITGB8,Lama5  - (Itgav+Itgb8),LAMININ,ECM-Receptor,KEGG: mmu04512,0.0784983242397417,0.0,0.0669859509753564,0.0,-0.011512373264385312,-0.22880330653174585,Female,shared
Ependymal,Tanycyte,GAS6_MERTK,Gas6,Mertk,Gas6  - Mertk,GAS,Secreted Signaling,PMID: 27801848,0.270329003370601,0.0,0.25882078269814,0.0,-0.01150822067246099,-0.06276283872027617,Female,shared
MOL,Tanycyte,LAMA2_ITGA1_ITGB1,Lama2,ITGA1_ITGB1,Lama2  - (Itga1+Itgb1),LAMININ,ECM-Receptor,KEGG: mmu04512,0.0662172710093677,0.0,0.054711444721552,0.0,-0.011505826287815699,-0.27536490231625677,Female,shared
Astrocyte,Ependymal,PTN_SDC2,Ptn,Sdc2,Ptn  - Sdc2,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911,0.238671039552544,0.0,0.227168007355706,0.0,-0.011503032196838014,-0.07126384903578516,Female,shared
OPC,Glutamatergic_Neuron,PTN_SDC2,Ptn,Sdc2,Ptn  - Sdc2,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911,0.264710607295515,0.0,0.276199058122028,0.0,0.011488450826513008,0.06129239316636138,Female,shared
Astrocyte,GABAergic_Neuron,NRXN1_NLGN3,Nrxn1,Nlgn3,Nrxn1  - Nlgn3,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.35005831905839,0.0,0.338574770760554,0.0,-0.011483548297836044,-0.048120818997151794,Female,shared
OPC,GABAergic_Neuron,NRXN3_NLGN2,Nrxn3,Nlgn2,Nrxn3  - Nlgn2,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.310581978749582,0.0,0.299109763450695,0.0,-0.011472215298886979,-0.054299117780589434,Female,shared
SMC,OPC,BMP2_BMPR1A_ACVR2A,Bmp2,BMPR1A_ACVR2A,Bmp2  - (Bmpr1a+Acvr2a),BMP,Secreted Signaling,KEGG: mmu04350; PMID:26893264,0.0247237257881853,0.0,0.0132667087947868,0.0,-0.011457016993398501,-0.898085657908508,Female,shared
Pericyte,GABAergic_Neuron,LAMA4_SV2A,Lama4,Sv2a,Lama4  - Sv2a,LAMININ,ECM-Receptor,KEGG: mmu04512,0.262282769882568,0.0,0.250837721540904,0.0,-0.011445048341663988,-0.0643687157045735,Female,shared
Endothelial,GABAergic_Neuron,LAMA5_DAG1,Lama5,Dag1,Lama5  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512,0.0574999786820171,0.0,0.046069182315752,0.0,-0.011430796366265102,-0.31975942947298114,Female,shared
Ependymal,Glutamatergic_Neuron,COL6A5_CD44,,,,,,,0.0,1.0,0.0114277956850665,0.0,0.0114277956850665,33.41182809700419,Female,gained
Pericyte,Glutamatergic_Neuron,BMP5_BMPR1A_ACVR2B,Bmp5,BMPR1A_ACVR2B,Bmp5  - (Bmpr1a+Acvr2b),BMP,Secreted Signaling,KEGG: mmu04350; PMID:26893264,0.0606213692632557,0.0,0.0491993461500608,0.0,-0.011422023113194901,-0.30118729628763385,Female,shared
Tanycyte,Tanycyte,LAMB2_ITGA6_ITGB1,,,,,,,0.0,1.0,0.0114205714022181,0.0,0.0114205714022181,33.41091578345934,Female,gained
Endothelial,Tanycyte,LAMA5_ITGA6_ITGB1,,,,,,,0.0,1.0,0.0113905670672604,0.0,0.0113905670672604,33.40712052087158,Female,gained
GABAergic_Neuron,Microglia,SEMA4D_PLXNB2,Sema4d,Plxnb2,Sema4d  - Plxnb2,SEMA4,Cell-Cell Contact,PMID: 27533782,0.159684007630415,0.0,0.148296982523691,0.0,-0.011387025106723986,-0.10673059110800388,Female,shared
SMC,Glutamatergic_Neuron,FGF1_FGFR2,Fgf1,Fgfr2,Fgf1  - Fgfr2,FGF,Secreted Signaling,PMC: 4393358,0.300021852971871,0.0,0.288640929383945,0.0,-0.011380923587926028,-0.055791698481799275,Female,shared
GABAergic_Neuron,OPC,NRXN1_NLGN3,Nrxn1,Nlgn3,Nrxn1  - Nlgn3,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.382078757514164,0.0,0.370710205507865,0.0,-0.011368552006298993,-0.04357821767056343,Female,shared
Ependymal,GABAergic_Neuron,BMP6_ACVR1_BMPR2,Bmp6,ACVR1_BMPR2,Bmp6  - (Acvr1+Bmpr2),BMP,Secreted Signaling,KEGG: mmu04350; PMID:26893264,0.046773859822457,0.0,0.0354109505148409,0.0,-0.011362909307616097,-0.40150691655363596,Female,shared
OPC,GABAergic_Neuron,NRXN1_NLGN2,Nrxn1,Nlgn2,Nrxn1  - Nlgn2,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.338000854143823,0.0,0.326640720250308,0.0,-0.011360133893515034,-0.04932223841416031,Female,shared
SMC,OPC,NTF3_NTRK2,Ntf3,Ntrk2,Ntf3  - Ntrk2,NT,Secreted Signaling,PMID: 27908981,0.113850036147789,0.0,0.102503795565747,0.0,-0.011346240582042005,-0.1514574179252305,Female,shared
SMC,SMC,COL4A2_SDC4,Col4a2,Sdc4,Col4a2  - Sdc4,COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.105085876577056,0.0,0.0937557992559911,0.0,-0.01133007732106489,-0.16458894961318954,Female,shared
Astrocyte,MOL,LAMA2_SV2A,Lama2,Sv2a,Lama2  - Sv2a,LAMININ,ECM-Receptor,KEGG: mmu04512,0.337814371049543,0.0,0.326484740400254,0.0,-0.011329630649288991,-0.049215140418091496,Female,shared
Ependymal,Tanycyte,COL4A1_SDC4,Col4a1,Sdc4,Col4a1  - Sdc4,COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.0677355591807462,0.0,0.0790638299213019,0.0,0.011328270740555701,0.22310443703396257,Female,shared
Ependymal,Microglia,COL4A2_ITGA9_ITGB1,Col4a2,ITGA9_ITGB1,Col4a2  - (Itga9+Itgb1),COLLAGEN,ECM-Receptor,KEGG: mmu04512,0.0776580762401129,0.0,0.0663353655870248,0.0,-0.011322710653088097,-0.22735774489174218,Female,shared
Glutamatergic_Neuron,Glutamatergic_Neuron,EFNB1_EPHB1,Efnb1,Ephb1,Efnb1  - Ephb1,EPHB,Cell-Cell Contact,PMID: 15114347,0.0522185961499731,0.0,0.0408960606289224,0.0,-0.011322535521050704,-0.35260179239226913,Female,shared
GABAergic_Neuron,GABAergic_Neuron,L1CAM_L1CAM,L1cam,L1cam,L1cam  - L1cam,L1CAM,Cell-Cell Contact,PMID: 18701456,0.203105424536774,0.0,0.214425369689242,0.0,0.011319945152468008,0.0782468364049646,Female,shared
Tanycyte,Astrocyte,PTN_SDC2,Ptn,Sdc2,Ptn  - Sdc2,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911,0.262485983964115,0.0,0.273786529352986,0.0,0.011300545388870986,0.0608110770489312,Female,shared
Endothelial,Astrocyte,LAMA5_ITGAV_ITGB8,Lama5,ITGAV_ITGB8,Lama5  - (Itgav+Itgb8),LAMININ,ECM-Receptor,KEGG: mmu04512,0.0627116744089896,0.0,0.0514152766047466,0.0,-0.011296397804242998,-0.2865369608105106,Female,shared
OPC,Endothelial,WNT7B_FZD4_LRP6,Wnt7b,FZD4_LRP6,Wnt7b  - (Fzd4+Lrp6),WNT,Secreted Signaling,KEGG: mmu04310; PMID: 23209147,0.024603804252292,0.0,0.0133141192914847,0.0,-0.0112896849608073,-0.8859244033311544,Female,shared
Pericyte,Glutamatergic_Neuron,LAMB1_SV2C,Lamb1,Sv2c,Lamb1  - Sv2c,LAMININ,ECM-Receptor,KEGG: mmu04512,0.0112828716048234,0.0,0.0,1.0,-0.0112828716048234,-33.39341524393632,Female,lost
Microglia,GABAergic_Neuron,SEMA4D_PLXNB2,Sema4d,Plxnb2,Sema4d  - Plxnb2,SEMA4,Cell-Cell Contact,PMID: 27533782,0.0412404638067298,0.0,0.0525200836839971,0.0,0.011279619877267298,0.3488086570520908,Female,shared
GABAergic_Neuron,Glutamatergic_Neuron,CNTN1_NRCAM,Cntn1,Nrcam,Cntn1  - Nrcam,CNTN,Cell-Cell Contact,KEGG: mmu04514,0.328975648427657,0.0,0.317696750486552,0.0,-0.011278897941104982,-0.050330462402450794,Female,shared
MOL,OPC,LRRC4_NTNG2,Lrrc4,Ntng2,Lrrc4  - Ntng2,NGL,Cell-Cell Contact,KEGG: mmu04514,0.0112727428372715,0.0,0.0,1.0,-0.0112727428372715,-33.39211953782856,Female,lost
GABAergic_Neuron,Endothelial,SEMA3C_PLXND1,Sema3c,Plxnd1,Sema3c  - Plxnd1,SEMA3,Secreted Signaling,PMID: 27533782,0.0112371324487839,0.0,0.0,1.0,-0.0112371324487839,-33.387554876934054,Female,lost
SMC,Astrocyte,LAMA2_ITGAV_ITGB8,Lama2,ITGAV_ITGB8,Lama2  - (Itgav+Itgb8),LAMININ,ECM-Receptor,KEGG: mmu04512,0.180505524853962,0.0,0.169277666281555,0.0,-0.011227858572407018,-0.09265135209882949,Female,shared
Astrocyte,GABAergic_Neuron,NRXN1_NLGN2,Nrxn1,Nlgn2,Nrxn1  - Nlgn2,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.345383256988364,0.0,0.334186222239447,0.0,-0.011197034748916979,-0.04754589209584793,Female,shared
Astrocyte,Tanycyte,MDK_NCL,Mdk,Ncl,Mdk  - Ncl,MK,Secreted Signaling,PMID: 28356350,0.0746731765347944,0.0,0.0634855054108403,0.0,-0.011187671123954093,-0.23416286046258886,Female,shared
Microglia,MOL,SEMA4D_PLXNB1,Sema4d,Plxnb1,Sema4d  - Plxnb1,SEMA4,Cell-Cell Contact,PMID: 27533782,0.0603202642124163,0.0,0.0715065898248996,0.0,0.011186325612483304,0.2454334544457926,Female,shared
Glutamatergic_Neuron,GABAergic_Neuron,NRXN1_NLGN3,Nrxn1,Nlgn3,Nrxn1  - Nlgn3,NRXN,Cell-Cell Contact,KEGG: mmu04514,0.336222940484472,0.0,0.325037511099954,0.0,-0.011185429384517998,-0.048811940367644954,Female,shared
