"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.79875635432874e-63,-0.370496055601698,0.355,0.456,4.1781512598348e-59,"Tle4"
4.44760550876659e-38,-0.370707709853901,0.173,0.237,1.0330898075763e-33,"Tet1"
8.95104017240218e-73,-0.370894139052719,0.304,0.41,2.07914761124558e-68,"Ywhaz"
1.45561664069664e-46,-0.370900164002096,0.184,0.256,3.38110633301016e-42,"Sptlc1"
5.34079901445099e-27,-0.371081232937501,0.125,0.173,1.24056079507668e-22,"Rps6kl1"
2.77766695669973e-64,-0.371101020587198,0.346,0.449,6.45196480702214e-60,"0610010F05Rik"
9.78371543180438e-39,-0.371269060314192,0.186,0.253,2.27256142049952e-34,"Morn2"
2.28304121273134e-41,-0.371313128556012,0.253,0.328,5.30304812893236e-37,"Spats2l"
2.72333751903545e-40,-0.371370249685875,0.296,0.37,6.32576838921554e-36,"Pigk"
1.05215517326968e-22,-0.371559197810583,0.087,0.124,2.4439460364708e-18,"Prkra"
4.60787465165106e-30,-0.371594892179118,0.121,0.17,1.07031712408551e-25,"Ift140"
6.12156627228681e-54,-0.371674700538471,0.221,0.306,1.42191741372678e-49,"Dlg5"
1.24591986350103e-69,-0.371982165029292,0.273,0.375,2.8940226589402e-65,"Tet2"
1.40506897198149e-94,-0.372180745202934,0.436,0.561,3.2636942081186e-90,"Fxr1"
1.17838153059726e-108,-0.372274771826654,0.405,0.544,2.73714461927131e-104,"Nisch"
9.75721155848423e-52,-0.372359619036285,0.21,0.292,2.26640510080472e-47,"G3bp1"
2.30409549499469e-53,-0.372728183509435,0.237,0.323,5.35195301577366e-49,"D3Ertd751e"
4.35980599775887e-33,-0.372838759517714,0.089,0.135,1.01269573715943e-28,"Rbck1"
8.66101956808878e-24,-0.373036885850111,0.087,0.125,2.01178162527566e-19,"4930503L19Rik"
4.57361469349166e-60,-0.373234382233478,0.22,0.309,1.06235922100424e-55,"Mapk9"
1.01559272835252e-40,-0.373246987308318,0.19,0.259,2.35901878941723e-36,"Cacng8"
2.03505346786063e-55,-0.373356347692591,0.237,0.325,4.72702219514667e-51,"Dcaf17"
4.27868312418389e-119,-0.373780395420703,0.928,0.971,9.93852516085434e-115,"Gm42418"
2.53588743282086e-21,-0.373932277326494,0.09,0.126,5.89035932895629e-17,"Arrdc1"
8.25077254824607e-114,-0.374054155162508,0.548,0.678,1.9164894475066e-109,"Akap9"
6.59875634445124e-34,-0.374168958646134,0.149,0.207,1.53275912368913e-29,"Unc45a"
4.70487845756356e-107,-0.374334474585292,0.296,0.43,1.09284916812286e-102,"Cox7c"
2.80972504826962e-90,-0.374390059608424,0.455,0.577,6.52642934212067e-86,"Sclt1"
9.00672430938507e-67,-0.374555818340218,0.254,0.354,2.09208192258396e-62,"Chuk"
9.38463568533985e-40,-0.374689160050844,0.223,0.295,2.17986317699074e-35,"Ulk4"
5.60492663747551e-97,-0.374775146956118,0.173,0.284,1.30191235935281e-92,"Sft2d1"
2.04233555164487e-61,-0.375468831862851,0.353,0.452,4.7439370193607e-57,"Plekha6"
7.3847023113636e-56,-0.375483338450382,0.18,0.26,1.71531865288354e-51,"Hsph1"
1.83947381938486e-98,-0.375641049568627,0.42,0.55,4.27272978766716e-94,"Slc25a27"
2.07636646422391e-43,-0.375717578496057,0.19,0.261,4.82298402309931e-39,"Dcp1b"
2.13528080263974e-85,-0.376133809513251,0.327,0.445,4.9598302483716e-81,"Fam208b"
3.75039502577778e-27,-0.376302709091268,0.103,0.147,8.71141756587663e-23,"2610044O15Rik8"
1.94157627333432e-41,-0.376453784836055,0.149,0.213,4.50989336770095e-37,"Carmil3"
2.54279870885718e-23,-0.376482506638597,0.098,0.137,5.90641284093345e-19,"Gm12905"
9.33849163869661e-44,-0.376548604660735,0.141,0.205,2.16914483783645e-39,"2010315B03Rik"
1.80995050664423e-28,-0.376613715813437,0.098,0.142,4.20415303683321e-24,"Gm14326"
4.27412174630798e-63,-0.376718642441657,0.31,0.408,9.92792999232418e-59,"Armc8"
1.60877738882964e-32,-0.376992372261421,0.097,0.144,3.7368681187735e-28,"Mtx1"
1.13424398976007e-16,-0.377047346977288,0.101,0.134,2.63462193941469e-12,"Ttc26"
8.82185809545151e-58,-0.37708741447152,0.345,0.443,2.04914119841148e-53,"Rgl1"
3.93875056312883e-41,-0.37710951205256,0.152,0.216,9.14892980803564e-37,"Wdr12"
6.46581930038909e-20,-0.377193166235113,0.092,0.127,1.50188050709438e-15,"Ercc8"
5.21716186144863e-28,-0.377617726975726,0.111,0.157,1.21184235717729e-23,"Ccdc77"
2.29318822311145e-33,-0.377781693029758,0.125,0.178,5.32661760464327e-29,"Utp20"
1.31682381438375e-54,-0.378121241769587,0.227,0.313,3.05871835605059e-50,"Ctnnal1"
9.32298677329421e-19,-0.378186659241942,0.073,0.104,2.16554336770078e-14,"Impdh1"
1.34077410327174e-29,-0.378273242611569,0.246,0.309,3.11435008707959e-25,"Mical2"
1.13912530530287e-29,-0.378450508551884,0.087,0.129,2.64596025915751e-25,"Wdcp"
6.8101000166052e-46,-0.378850319211578,0.157,0.226,1.58185003185706e-41,"Wdr43"
2.27057087988456e-34,-0.378998922511172,0.158,0.216,5.27408203979587e-30,"Bbof1"
1.48038555583178e-43,-0.379383266343711,0.163,0.232,3.43863956908605e-39,"Ing4"
5.30123914964977e-32,-0.379432736131313,0.112,0.161,1.23137182968065e-27,"Cep135"
4.24831062167501e-24,-0.379460146685196,0.077,0.114,9.86797591202672e-20,"Tmtc4"
2.1099347672676e-118,-0.380108776085657,0.487,0.638,4.90095647740919e-114,"Mat2a"
2.46822471657043e-32,-0.380246111864833,0.152,0.209,5.73319237164979e-28,"Shisa7"
6.31510123694433e-40,-0.380822227334722,0.145,0.207,1.46687171531743e-35,"Gin1"
5.43673366740954e-82,-0.380880789293111,0.275,0.386,1.26284449626589e-77,"Hnrnpa3"
7.03603671644911e-22,-0.380921319535314,0.075,0.109,1.6343306084968e-17,"Hps1"
1.43676012607256e-65,-0.380991806733761,0.329,0.431,3.33730642084134e-61,"Samd4"
5.39813436784077e-30,-0.381008001604613,0.109,0.156,1.25387865096205e-25,"Scpep1"
2.24228911757551e-52,-0.381334221206049,0.169,0.244,5.20838916230439e-48,"Ccdc186"
7.16321251154414e-37,-0.381513305654306,0.135,0.193,1.66387100218147e-32,"B3gat1"
1.92805815583234e-87,-0.381634517883609,0.496,0.613,4.47849348436736e-83,"C530008M17Rik"
2.710536452842e-36,-0.381673942552221,0.117,0.171,6.2960340726614e-32,"Rad50"
8.31120504367449e-30,-0.381838727840304,0.087,0.13,1.93052670754471e-25,"Slc22a5"
3.32803504361278e-28,-0.381886811137445,0.136,0.186,7.73035979930377e-24,"Pak6"
2.84020376309345e-25,-0.382011879569237,0.106,0.149,6.59722530091347e-21,"Disp3"
1.92689803146921e-30,-0.382234315451389,0.107,0.155,4.47579874749667e-26,"Rad52"
1.17004668357384e-30,-0.382290633090633,0.09,0.134,2.71778443660532e-26,"Phykpl"
1.77577872885037e-46,-0.382619844779809,0.436,0.526,4.12477883137363e-42,"Nnat"
2.48192606547339e-129,-0.382722517335662,0.626,0.735,5.76501786488159e-125,"5330434G04Rik"
1.80989701034733e-53,-0.383258139014192,0.187,0.266,4.20402877563479e-49,"Tbcel"
4.93533091814493e-30,-0.38359104519843,0.098,0.144,1.1463786656667e-25,"Tbc1d31"
5.37551654788544e-57,-0.383635078344839,0.288,0.381,1.24862498374283e-52,"Celf5"
4.5599134099435e-67,-0.383782283085047,0.295,0.397,1.05917668686168e-62,"Kif3a"
1.77645849716923e-20,-0.383886151648655,0.082,0.116,4.12635779722469e-16,"Fam184b"
4.61574016625466e-32,-0.38396902516245,0.079,0.122,1.07214412581763e-27,"Snrpa1"
9.22001722939333e-47,-0.384034728701167,0.152,0.222,2.14162560204348e-42,"Atm"
7.77526918593759e-52,-0.384046565065372,0.117,0.183,1.80603952650958e-47,"Uba1"
3.00530898378895e-32,-0.384138785572206,0.094,0.14,6.98073170754498e-28,"Col4a1"
8.01588471648831e-65,-0.384553763922863,0.237,0.333,1.8619297019459e-60,"Eif2ak4"
3.10775370760517e-30,-0.384639538995744,0.095,0.14,7.2186903120253e-26,"Dhx29"
1.09677382516242e-37,-0.384858688218556,0.18,0.246,2.54758624108727e-33,"Polr3e"
5.47811874586145e-68,-0.384873074814402,0.306,0.412,1.2724574222887e-63,"Dhx57"
1.05145228064506e-30,-0.385128304301836,0.134,0.186,2.44231335748235e-26,"Gpt2"
7.61368374242456e-44,-0.385186000624513,0.167,0.236,1.76850645969038e-39,"Rnf19a"
2.36667264682527e-24,-0.385297908330526,0.076,0.112,5.49730722404573e-20,"Dvl2"
1.27415151451076e-39,-0.385580016770077,0.166,0.231,2.95959913790559e-35,"Ccdc191"
1.94140562272289e-38,-0.385621919810075,0.099,0.152,4.50949698046073e-34,"Zfyve19"
2.99696051599915e-27,-0.385844723399951,0.094,0.136,6.96133988656282e-23,"Pde1b"
3.66863738468143e-25,-0.386069554098293,0.091,0.13,8.52151091713802e-21,"Gm45871"
5.75786615699146e-42,-0.386100831164718,0.143,0.206,1.33743715094598e-37,"Tcaim"
6.81393244754021e-45,-0.386140566513477,0.195,0.267,1.58274022891464e-40,"Ccdc58"
2.58123971060982e-25,-0.386308705133293,0.07,0.105,5.99570359980449e-21,"C230037L18Rik"
3.14372840039699e-27,-0.386338722709333,0.084,0.124,7.30225232844212e-23,"Rmnd5b"
1.34439188958904e-32,-0.386401879719017,0.074,0.117,3.12275348113743e-28,"Cox17"
4.58239203768777e-70,-0.38664589039112,0.189,0.283,1.06439802251412e-65,"Rbl2"
1.6840962577944e-38,-0.387582108314506,0.144,0.205,3.91181878760483e-34,"Hps5"
7.54674087253857e-49,-0.387757587014958,0.142,0.211,1.75295696987326e-44,"Trappc11"
3.41261960221632e-33,-0.38777814112792,0.113,0.164,7.92683281202807e-29,"Tdp1"
1.06755045169181e-55,-0.387889384031967,0.296,0.388,2.47970618918973e-51,"Lin28b"
0.176285483722533,-0.387984566798102,0.17,0.157,1,"Gjc3"
1.11320240578497e-38,-0.388123558521335,0.115,0.17,2.58574654815732e-34,"Taok2"
8.55434779472364e-33,-0.388362760812256,0.137,0.191,1.98700390575841e-28,"Ecsit"
1.3415070517027e-33,-0.38873027389763,0.099,0.148,3.11605257969503e-29,"Nwd1"
9.04263203701088e-88,-0.388803951350886,0.364,0.487,2.10042256955689e-83,"Sacm1l"
5.42712450614151e-71,-0.38894775873594,0.397,0.506,1.26061248028655e-66,"Apba2"
8.76211819813694e-18,-0.389056593454789,0.075,0.105,2.03526481506325e-13,"Alas1"
1.20641012529933e-24,-0.389270266808283,0.105,0.146,2.80224943904528e-20,"Asb8"
1.15381331616356e-47,-0.389292900918111,0.197,0.273,2.68007757078473e-43,"Tbc1d1"
1.80028041218967e-21,-0.389709834028587,0.099,0.136,4.18169134143415e-17,"Ikzf4"
1.7066035706102e-152,-0.389787414546589,0.649,0.782,3.96409877381337e-148,"Syne1"
1.03578869179234e-49,-0.390150881258703,0.189,0.265,2.40592997329524e-45,"Strn4"
1.17259979067975e-34,-0.391265953584414,0.126,0.18,2.72371479379092e-30,"Pex7"
2.57405078269519e-44,-0.391494455479827,0.156,0.223,5.97900515804438e-40,"Med6"
9.22125528682684e-30,-0.39191210201576,0.102,0.148,2.14191317802414e-25,"Dlk2"
3.43149381968209e-29,-0.391927772129157,0.093,0.137,7.97067384435756e-25,"Cpne6"
4.13726126264411e-26,-0.391935258662876,0.069,0.106,9.61003046086974e-22,"Dis3"
3.60572692243817e-34,-0.392132235577628,0.134,0.189,8.37538249543938e-30,"Zfp112"
1.07387441740697e-48,-0.392266463783805,0.256,0.338,2.49439549675292e-44,"Arhgap20"
4.78020661136566e-36,-0.392346340051324,0.107,0.159,1.11034639168802e-31,"Zfp60"
2.55413509060194e-34,-0.392999846031,0.124,0.177,5.93274498845018e-30,"Pms2"
2.46285066616883e-50,-0.393314885075626,0.214,0.294,5.72070952737695e-46,"Hprt"
9.17407142794231e-46,-0.393502938566232,0.232,0.309,2.13095331128244e-41,"Dmtn"
7.96650139342128e-65,-0.393594441356373,0.257,0.355,1.85045894366389e-60,"Zfand5"
2.25768650718803e-29,-0.393617315474413,0.074,0.114,5.24415421889635e-25,"Foxj2"
1.11303749907248e-47,-0.393651854507103,0.261,0.342,2.58536350284555e-43,"Dgkg"
9.94442049047355e-50,-0.393822804785336,0.205,0.284,2.3098899915272e-45,"Iqce"
1.44476387223265e-124,-0.393825851110024,0.565,0.696,3.35589752242201e-120,"Zcchc11"
8.89022925691185e-77,-0.39405670039905,0.36,0.473,2.06502245179548e-72,"Epb41l1"
1.54673145883996e-39,-0.394204531601043,0.106,0.161,3.59274783259345e-35,"Txndc9"
1.48380874202015e-49,-0.394484661586482,0.247,0.331,3.44659094596441e-45,"Me3"
1.53977985758669e-20,-0.394764351422762,0.076,0.108,3.57660065320237e-16,"Dbt"
6.32030103266622e-42,-0.394786596881391,0.099,0.154,1.46807952386771e-37,"Rcbtb2"
6.50969707949359e-49,-0.394901392727563,0.246,0.329,1.51207243762477e-44,"Zkscan16"
8.57999489845016e-43,-0.39500869877497,0.121,0.182,1.992961215012e-38,"Prpf8"
1.45661367134895e-57,-0.395098326071583,0.198,0.283,3.38342223580933e-53,"Ufl1"
3.90973359633371e-42,-0.395371088749296,0.147,0.211,9.08152919756394e-38,"Scarb1"
9.57331354108469e-68,-0.39543747364354,0.215,0.311,2.22368926932315e-63,"Gtpbp2"
1.73014640739225e-39,-0.395456415287149,0.162,0.226,4.01878407509072e-35,"Cep164"
4.38099094273298e-63,-0.395510103935278,0.151,0.233,1.01761657617802e-58,"Eif4g2"
1.38353340626664e-45,-0.395830747245661,0.215,0.291,3.21367139607615e-41,"Prkcg"
6.64233261446247e-91,-0.396027248046128,0.506,0.616,1.54288101968734e-86,"Rasgrf1"
1.0837656478706e-116,-0.396133760507795,0.503,0.637,2.51737084687382e-112,"Rufy3"
1.45736447602565e-38,-0.396369983542016,0.094,0.145,3.38516620491239e-34,"Noc2l"
2.6948781920435e-25,-0.396793612042646,0.07,0.105,6.25966306447864e-21,"Xpc"
2.10979424054749e-28,-0.397632224105982,0.55,0.618,4.90063006194371e-24,"Pde10a"
1.21118088023553e-41,-0.397918844154639,0.158,0.223,2.81333094861109e-37,"Habp4"
4.44748272332726e-27,-0.397930346444841,0.088,0.129,1.03306128697446e-22,"Gm5141"
1.66886695525466e-76,-0.397993856122098,0.29,0.396,3.87644416366553e-72,"Rab3gap2"
1.58295155969287e-28,-0.398162357950864,0.104,0.148,3.67687988285461e-24,"Zbed4"
2.09172351074367e-25,-0.398231291879635,0.073,0.11,4.8586553707554e-21,"Actr5"
2.21918858148052e-37,-0.398468247143343,0.08,0.128,5.15473123706294e-33,"Cacna1h"
2.08833908078302e-22,-0.398830886485076,0.181,0.229,4.8507940168428e-18,"Gpld1"
5.89748037507573e-40,-0.39900746454754,0.185,0.251,1.36986674152259e-35,"Ina"
1.40002160948311e-64,-0.39914644363423,0.21,0.302,3.25197019450737e-60,"Ptges3"
1.57156896530863e-23,-0.39931964397319,0.079,0.115,3.65044039261889e-19,"1810030O07Rik"
2.51780645350729e-43,-0.39935857249741,0.113,0.173,5.84836083020674e-39,"B3gat2"
2.78500599880701e-55,-0.399413208927961,0.292,0.383,6.46901193402893e-51,"Catspere2"
1.64452007137774e-59,-0.399478516992859,0.215,0.303,3.81989122179623e-55,"Ice1"
9.55049617075741e-89,-0.39971623271525,0.372,0.49,2.21838925054353e-84,"A930015D03Rik"
1.15973458145073e-52,-0.39975342680786,0.285,0.373,2.69383148579374e-48,"D630045J12Rik"
2.06694654198734e-52,-0.399835686548542,0.155,0.229,4.80110342772819e-48,"Taf6"
1.16350995326132e-53,-0.399918918334051,0.199,0.281,2.7026009194354e-49,"Cdadc1"
1.37938961590355e-62,-0.399921065366533,0.264,0.359,3.20404619982076e-58,"Hjurp"
8.97403657316509e-37,-0.400241358547288,0.126,0.182,2.08448921521479e-32,"Slc25a42"
4.81391651611633e-71,-0.400243576103628,0.309,0.415,1.1181765283635e-66,"Zfp280c"
3.44109053991727e-67,-0.400406861500857,0.309,0.41,7.99296510611984e-63,"Hspa4l"
2.39712646315672e-133,-0.400597854817579,0.621,0.757,5.56804534862043e-129,"Pnisr"
2.4344078976631e-33,-0.400784180459973,0.095,0.143,5.65464266469184e-29,"Plekha8"
1.3239137806702e-99,-0.400917373692009,0.444,0.575,3.07518692974074e-95,"Nrd1"
2.98462004033176e-21,-0.401836666337184,0.07,0.102,6.93267542968262e-17,"Acat2"
4.10661874804819e-29,-0.402099770766972,0.168,0.221,9.53885402796633e-25,"Sfmbt2"
9.46382154623589e-45,-0.402276528866185,0.207,0.281,2.19825646875967e-40,"Vwa5b2"
3.79504426608268e-55,-0.402423985147932,0.189,0.271,8.81512882125686e-51,"Stip1"
4.27718617365343e-44,-0.40244597010198,0.181,0.251,9.93504804416218e-40,"Prmt7"
9.95889646675563e-47,-0.402591104042071,0.17,0.241,2.313252471298e-42,"D130040H23Rik"
8.81357651914644e-70,-0.402807847214297,0.072,0.137,2.04721755386733e-65,"Hpgds"
2.00460443870575e-65,-0.402952119373455,0.366,0.467,4.65629519022572e-61,"Sgsm1"
1.07606429288695e-132,-0.403078039240964,0.492,0.643,2.4994821395178e-128,"Phf3"
1.9239977945939e-25,-0.40339053448451,0.109,0.152,4.46906207728271e-21,"Unkl"
4.51807655668671e-61,-0.403495439372652,0.194,0.28,1.04945882258719e-56,"Pitpnb"
2.00275865851887e-21,-0.403519446952052,0.075,0.108,4.65200781200763e-17,"Cldn12"
6.68515978177907e-101,-0.403567688345785,0.405,0.537,1.55282891411164e-96,"Rab3gap1"
1.72421513199e-28,-0.403621791798968,0.139,0.189,4.00500690858637e-24,"Erich3"
7.24307996723524e-123,-0.404071390909433,0.452,0.602,1.6824226147894e-118,"Sf3b1"
7.91882224290555e-56,-0.404326789172949,0.223,0.309,1.8393840305821e-51,"Qser1"
5.87416026095907e-63,-0.404732228915744,0.337,0.437,1.36444994541557e-58,"Mtus2"
4.23274666106437e-38,-0.404771693526218,0.151,0.212,9.83182394432032e-34,"Zkscan2"
7.20978618297258e-89,-0.404797686169641,0.387,0.509,1.67468913458087e-84,"Pnn"
4.13849797825788e-28,-0.404813330968817,0.067,0.105,9.61290310389741e-24,"Kmt5c"
3.59598309620668e-63,-0.404990364478283,0.206,0.296,8.35274953586888e-59,"Malsu1"
3.32440098479523e-25,-0.405216741245428,0.118,0.161,7.72191860748237e-21,"Alg6"
1.02969916854013e-48,-0.405233978319321,0.222,0.302,2.39178522868502e-44,"Sec23a"
2.87693027895743e-29,-0.405328103056037,0.074,0.113,6.68253365196233e-25,"Intu"
1.2356565548353e-50,-0.405386411710091,0.188,0.266,2.87018304557143e-46,"Elp2"
1.09816543904372e-128,-0.405606735035746,0.482,0.63,2.55081868181076e-124,"Cdk12"
1.62312107827665e-68,-0.405941136639122,0.255,0.355,3.770185640621e-64,"Rchy1"
5.83891550506159e-35,-0.406354157193758,0.109,0.16,1.35626329351571e-30,"Cog7"
9.16408000189876e-58,-0.406648318326221,0.278,0.368,2.12863250284104e-53,"Morf4l2"
5.68801550529561e-32,-0.40682517348364,0.09,0.135,1.32121224157006e-27,"Mtmr14"
2.19961875042406e-38,-0.406837789777813,0.147,0.208,5.10927443348501e-34,"Ndufaf5"
1.25580779978179e-24,-0.406895519558822,0.087,0.125,2.91699035733315e-20,"Armc6"
2.17135295681945e-33,-0.407471904203894,0.098,0.146,5.04361864810021e-29,"Kmt2d"
2.70086442905746e-35,-0.4074834379228,0.101,0.151,6.27356789581466e-31,"Ripk2"
3.64010165599751e-26,-0.407746722738756,0.071,0.108,8.45522812655103e-22,"Aldh3a2"
3.48137808078195e-36,-0.407826422354817,0.095,0.144,8.08654500604031e-32,"Ppp6r1"
1.86292289479296e-28,-0.407872428757195,0.079,0.119,4.32719730002508e-24,"Parp2"
1.05117357011316e-171,-0.40809599431845,0.701,0.803,2.44166596865886e-167,"Gria2"
2.66641946498237e-47,-0.408139978269267,0.249,0.329,6.19355913326106e-43,"Sgsm2"
1.2034853503917e-49,-0.408197584780868,0.235,0.316,2.79545577188983e-45,"Lonrf2"
9.26890129571157e-30,-0.408538092047991,0.092,0.135,2.15298039296788e-25,"Tpgs2"
9.9621837620499e-33,-0.408668662850712,0.128,0.181,2.31401604424895e-28,"Tmem138"
1.59541156583868e-43,-0.408728894554057,0.149,0.215,3.70582198513009e-39,"Pigb"
8.78530796542648e-32,-0.40879213096691,0.086,0.131,2.04065133420926e-27,"Tdp2"
1.72751870499574e-73,-0.408822018643452,0.175,0.269,4.01268044796411e-69,"Arhgef1"
1.11161209899478e-36,-0.40886505168491,0.203,0.268,2.58205258354507e-32,"Gm16083"
1.16059552679044e-17,-0.408923321433199,0.081,0.111,2.69583128962882e-13,"Dffa"
5.33932637223016e-67,-0.409077959280951,0.255,0.354,1.24021872974162e-62,"Terf1"
3.58779053418393e-38,-0.409126621312803,0.116,0.173,8.33371985280242e-34,"Zfp287"
1.95743442929958e-49,-0.40951279435823,0.101,0.162,4.54672869237707e-45,"Runx2"
1.12296305254576e-24,-0.409543967269827,0.083,0.121,2.60841857845328e-20,"Alg8"
1.21788991327201e-23,-0.409655967797836,0.068,0.102,2.82891469054822e-19,"Bop1"
1.41815716917309e-35,-0.40982274748126,0.159,0.218,3.29409547255526e-31,"Dab2ip"
7.78450751186925e-45,-0.410028456296755,0.133,0.198,1.80818540485699e-40,"Fam114a2"
6.70729975216949e-82,-0.410126981674079,0.334,0.449,1.55797158643393e-77,"Disp2"
3.43422018183768e-31,-0.41014515765033,0.083,0.126,7.97700663837257e-27,"Rbm34"
6.01106425896161e-44,-0.410201811197822,0.119,0.18,1.3962500060716e-39,"Dpy30"
1.36946146260609e-77,-0.410212012836074,0.259,0.366,3.18098508534144e-73,"Mfap3"
1.09177467327151e-33,-0.410231519239033,0.178,0.237,2.53597421107506e-29,"Pitpnm3"
2.99988020815089e-34,-0.410270408781685,0.126,0.18,6.96812174749289e-30,"Gm13830"
5.73707307710006e-35,-0.410403338352127,0.104,0.154,1.3326073343488e-30,"Vac14"
2.08190862601661e-22,-0.410575649765442,0.093,0.13,4.83585735651139e-18,"Wdr73"
1.72152097593955e-50,-0.410845960215758,0.162,0.235,3.99874892291239e-46,"Cdk16"
7.65017544615639e-19,-0.411038095691011,0.103,0.138,1.77698275263321e-14,"Cpne5"
6.3400550509394e-31,-0.411204320071465,0.078,0.12,1.4726679872322e-26,"Ddx27"
1.70745982508837e-95,-0.411207774042263,0.405,0.534,3.96608768171527e-91,"Pcyt2"
5.33951050131218e-32,-0.411801573443793,0.141,0.194,1.24026149924479e-27,"Arhgef17"
3.86106197848224e-36,-0.412011152169677,0.126,0.182,8.96847476361855e-32,"Lpin1"
1.83382380994974e-34,-0.412055651757475,0.119,0.171,4.25960594575126e-30,"Ntmt1"
2.56937345588554e-40,-0.412150113670034,0.115,0.172,5.96814066333093e-36,"Vbp1"
1.67580859669898e-17,-0.412161687764881,0.073,0.103,3.89256820841239e-13,"Nos1"
1.29780275287518e-84,-0.412212383658583,0.267,0.381,3.01453623437848e-80,"Mapk8ip1"
8.52758952062008e-35,-0.412515106529479,0.076,0.121,1.98078849384963e-30,"2700062C07Rik"
4.36364824229574e-41,-0.41293763907966,0.207,0.277,1.01358821372045e-36,"Efcab1"
4.55942387500245e-21,-0.413014531529102,0.074,0.106,1.05906297768557e-16,"F8"
1.91030887043288e-25,-0.413088920436818,0.09,0.13,4.43726544424149e-21,"Zfp317"
5.24221634535713e-63,-0.413333232845511,0.202,0.293,1.21766201269955e-58,"Camk1"
4.14335193473656e-60,-0.41336750419972,0.241,0.332,9.62417787400608e-56,"Klhl22"
2.45409013755339e-69,-0.413488010900093,0.209,0.304,5.70036057150901e-65,"Cbx3"
1.65903814819693e-35,-0.413632067650367,0.091,0.139,3.85361381063183e-31,"Tmem168"
3.29696472807133e-56,-0.413720803922445,0.212,0.297,7.65818967036409e-52,"Mbip"
2.25939102854425e-54,-0.413732173261751,0.132,0.203,5.24811348110258e-50,"Cct4"
2.07965271073884e-71,-0.413913445948841,0.36,0.464,4.83061731650418e-67,"Ptpro"
3.14377514500222e-21,-0.413993910214527,0.069,0.101,7.30236090681115e-17,"Nudt8.1"
1.98952409863736e-41,-0.414285483639991,0.174,0.241,4.62126657631486e-37,"Bbs7"
3.1962048156949e-33,-0.414353191200983,0.061,0.101,7.42414454589611e-29,"Zbtb43"
5.43494453302807e-23,-0.414413293881255,0.075,0.109,1.26242891613176e-18,"Rtel1"
5.6356388465597e-29,-0.414434926485989,0.095,0.139,1.30904619127889e-24,"Ap3m2"
5.31966520214644e-70,-0.41470413414732,0.238,0.336,1.23565183315457e-65,"Ncor2"
6.16407127021074e-54,-0.414706907515907,0.148,0.222,1.43179047464455e-49,"Ip6k1"
9.32410874098955e-25,-0.414873214418056,0.08,0.117,2.16580397835705e-20,"Qrsl1"
1.62031483963861e-47,-0.414922725529963,0.15,0.219,3.76366730951256e-43,"Mettl17"
1.71088110021523e-19,-0.415086103032768,0.098,0.133,3.97403461957993e-15,"Mfsd4a"
8.40772774916585e-27,-0.415202734521257,0.078,0.117,1.95294700157624e-22,"Tfb2m"
7.83332439662707e-64,-0.415258142200908,0.215,0.306,1.81952459084854e-59,"Anapc4"
2.3477674220482e-92,-0.415384739885034,0.386,0.512,5.45339416793356e-88,"Slc24a5"
2.312474846572e-08,-0.415853391735396,0.179,0.205,0.000537141657361744,"Csgalnact1"
1.06400121569121e-33,-0.416197219747748,0.142,0.197,2.47146202380754e-29,"Cdkl2"
5.20866958062198e-46,-0.416322541070932,0.139,0.205,1.20986977018687e-41,"Cwc15"
1.0321916699098e-28,-0.416340149036888,0.067,0.105,2.39757481086648e-24,"Pigg"
2.17360027349096e-41,-0.416972915071956,0.127,0.187,5.04883871526479e-37,"Api5"
6.70442301580246e-33,-0.417004135743811,0.073,0.116,1.55730337811059e-28,"Cops7a"
4.48238943953448e-50,-0.417105395650655,0.177,0.252,1.04116941901507e-45,"Poglut1"
2.5320651531597e-146,-0.417451718840808,0.626,0.769,5.88148093775934e-142,"Ddx5"
4.98660394118328e-75,-0.417546004920508,0.263,0.369,1.15828836345805e-70,"Dalrd3"
3.29521503500065e-56,-0.417748432816703,0.186,0.267,7.65412548329951e-52,"Zfp322a"
4.78220555063507e-39,-0.417802565660628,0.125,0.182,1.11081070530151e-34,"Cnst"
1.93728450726326e-13,-0.418083697034939,0.12,0.15,4.49992445347109e-09,"Sv2c"
1.89967989726697e-43,-0.418131333633017,0.073,0.123,4.41257646537172e-39,"Twistnb"
5.21418608620222e-84,-0.418206633562262,0.239,0.348,1.21115114410305e-79,"Cwf19l2"
2.47017221570132e-27,-0.418445168318265,0.12,0.166,5.73771602263103e-23,"Cep89"
2.9980730069076e-85,-0.418474878132863,0.273,0.385,6.96392398044498e-81,"Parg"
2.11806269243172e-29,-0.418617341459543,0.108,0.154,4.91983602198041e-25,"Ss18l1"
5.46846102569431e-23,-0.41868800020372,0.089,0.126,1.27021412704827e-18,"Prr12"
1.32149019248131e-34,-0.4187207963412,0.192,0.254,3.06955741909558e-30,"Usp53"
8.28957738046015e-56,-0.418816058767631,0.264,0.353,1.92550303393328e-51,"Dpysl3"
3.25230416968705e-98,-0.419000235132713,0.301,0.429,7.55445212534907e-94,"Immp1l"
1.4746617616591e-27,-0.419114096439384,0.112,0.157,3.42534433998175e-23,"Ampd3"
2.59249174658077e-28,-0.419794480001685,0.074,0.113,6.02183982895781e-24,"Eral1"
6.81280385073066e-44,-0.419804651366439,0.189,0.261,1.58247807844772e-39,"Nob1"
