"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.660426096108946,2.01207878603939,0.333,0.407,1,"Wdr26"
0.730842031539995,2.01171679660643,0.074,0.111,1,"Lyzl4"
0.299590227897646,2.01103718995395,0.074,0.185,1,"Ptcd3"
0.573358268950738,2.01097176792261,0.148,0.111,1,"Upf3b"
0.835648671444958,2.00936002800709,0.111,0.148,1,"Gopc"
0.730842031539995,2.00826968128166,0.074,0.111,1,"Hcn2"
0.295568379273366,2.004640768757,0.259,0.185,1,"Itgb2"
0.835648671444958,2.00426958803079,0.111,0.148,1,"Tceanc2"
0.759031389883351,2.00165863652647,0.259,0.296,1,"Ppm1a"
0.730842031539995,2.00158355750956,0.074,0.111,1,"Tmeff1"
0.936275637490027,1.9989131153685,0.148,0.185,1,"Abraxas2"
0.730842031539995,1.99765199563158,0.074,0.111,1,"Tef"
0.340885223446342,1.99659085165562,0.037,0.111,1,"Gm26981"
0.408708798671053,1.99447720273962,0.111,0.222,1,"Bmyc"
0.730842031539995,1.99363496356707,0.074,0.111,1,"Tmem189"
0.340885223446342,1.99117026243604,0.037,0.111,1,"Mccc2"
0.299590227897646,1.98877864843541,0.074,0.185,1,"Gdap2"
0.980386230291417,1.98658847711515,0.185,0.222,1,"Gm26733"
0.730842031539995,1.98343096967918,0.074,0.111,1,"Pck2"
0.23742539278065,1.98159199754445,0.407,0.37,1,"Stab1"
0.539900570947283,1.97650388837729,0.185,0.148,1,"Sh2b3"
0.475616419402503,1.97522718783139,0.074,0.148,1,"Smim13"
0.582038841603879,1.97382378255558,0.111,0.074,1,"Mvb12a"
0.955236496034784,1.96909007949742,0.222,0.296,1,"Adap2os"
0.594815787301153,1.9615173097668,0.111,0.185,1,"Igsf8"
0.090850458775828,1.9610172334808,0.407,0.259,1,"Cd68"
0.730842031539995,1.95861914961483,0.074,0.111,1,"Pcif1"
0.369000021609783,1.953711381294,0.296,0.259,1,"Oma1"
0.43285017501649,1.94993386528172,0.259,0.222,1,"Cds1"
0.899081716677336,1.94847003468748,0.111,0.111,1,"Mapk1ip1l"
0.207582537022716,1.94833936399856,0.407,0.37,1,"Cd300c2"
0.711224436620595,1.94287523607364,0.148,0.222,1,"Atp6v1d"
