source,target,pathway_name,prob,pval
Glutamatergic_Neuron,Microglia,CX3C,0.111867756770165,0
Glutamatergic_Neuron,Microglia,GDF,0.00160769418110807,0
Glutamatergic_Neuron,Microglia,JAM,0.038707469658125,0
Glutamatergic_Neuron,Microglia,LAMININ,0.026111409718776,0
Glutamatergic_Neuron,Microglia,NOTCH,0.087590959605657,0
Glutamatergic_Neuron,Microglia,PTN,0.0225058460158619,0
Glutamatergic_Neuron,Microglia,SEMA3,0.00825849850949441,0.02
Glutamatergic_Neuron,Microglia,SEMA4,0.0348646527186475,0
Glutamatergic_Neuron,Microglia,SEMA6,0.0430136101929001,0.015
Glutamatergic_Neuron,Microglia,TENASCIN,0.0577404541723403,0
Glutamatergic_Neuron,Microglia,THBS,0.000386780284847271,0
Glutamatergic_Neuron,Microglia,THY1,0.0206594485884931,0
Glutamatergic_Neuron,Microglia,VISFATIN,0.0125297827097189,0
Microglia,GABAergic_Neuron,GRN,0.035935968736824,0
Microglia,GABAergic_Neuron,JAM,0.0199182823588752,0
Microglia,GABAergic_Neuron,PTPRM,0.0521564388168263,0
Microglia,Glutamatergic_Neuron,CD39,0.00492118791432792,0
Microglia,Glutamatergic_Neuron,GRN,0.0285720832564349,0
Microglia,Glutamatergic_Neuron,JAM,0.0256785853935218,0
Microglia,Glutamatergic_Neuron,SEMA4,0.00783776690178075,0
Microglia,Microglia,CCL,0.128615460566408,0
Microglia,Microglia,GALECTIN,0.0373975286840651,0
Microglia,Microglia,GRN,0.0501220371538857,0
Microglia,Microglia,ICAM,0.0350035898770466,0
Microglia,Microglia,JAM,0.141025169259152,0
Microglia,Microglia,PTPRM,0.0851064963283384,0
Microglia,Microglia,SEMA4,0.0334336211474524,0
Microglia,Microglia,TGFb,0.194847637921572,0
Microglia,Microglia,TNF,0.0419809926105392,0
